sensor_id,name,device_id,unit,irregular,cumulative,energy_type,source_type,protected,created_at
5479,2228,,,True,False,,,False,2026-06-22 15:18:17.600000
5480,2229,,kWh,True,False,electricity,,False,2026-06-22 15:18:17.700000
5481,2230,,kWh,True,False,electricity,,False,2026-06-22 15:18:17.797000
5482,2231,,kWh,True,False,electricity,,False,2026-06-22 15:18:17.897000
5483,2232,,kWh,True,False,electricity,,False,2026-06-22 15:18:17.990000
5484,2233,,kWh,True,False,electricity,,False,2026-06-22 15:18:18.083000
5485,2328,,kWh,True,False,electricity,,False,2026-06-22 15:18:18.177000
5486,2329,,kWh,True,False,electricity,,False,2026-06-22 15:18:18.270000
5487,2333,,kWh,True,False,electricity,,False,2026-06-22 15:18:18.367000
5488,2334,,kWh,True,False,electricity,,False,2026-06-22 15:18:18.463000
5489,2335,,kWh,True,False,electricity,,False,2026-06-22 15:18:18.560000
5490,2461,,kWh,True,False,electricity,,False,2026-06-22 15:18:18.730000
5491,2601,,kWh,True,False,electricity,,False,2026-06-22 15:18:18.827000
5492,2602,,kWh,True,False,electricity,,False,2026-06-22 15:18:18.917000
5493,2603,,kWh,True,False,electricity,,False,2026-06-22 15:18:19.013000
5494,2604,,kWh,True,False,electricity,,False,2026-06-22 15:18:19.103000
5495,2605,,kWh,True,False,electricity,,False,2026-06-22 15:18:19.197000
5496,2606,,kWh,True,False,electricity,,False,2026-06-22 15:18:19.290000
5497,2607,,kWh,True,False,electricity,,False,2026-06-22 15:18:19.380000
5498,2608,,kWh,True,False,electricity,,False,2026-06-22 15:18:19.490000
5499,2609,,kWh,True,False,electricity,,False,2026-06-22 15:18:19.597000
5500,2610,,kWh,True,False,electricity,,False,2026-06-22 15:18:19.693000
5501,2611,,kWh,True,False,electricity,,False,2026-06-22 15:18:19.780000
5502,2612,,kWh,True,False,electricity,,False,2026-06-22 15:18:19.880000
5503,2613,,kWh,True,False,electricity,,False,2026-06-22 15:18:19.980000
5504,2614,,kWh,True,False,electricity,,False,2026-06-22 15:18:20.077000
5505,2615,,kWh,True,False,electricity,,False,2026-06-22 15:18:20.167000
5506,2616,,kWh,True,False,electricity,,False,2026-06-22 15:18:20.263000
5507,2617,,kWh,True,False,electricity,,False,2026-06-22 15:18:20.357000
5508,2618,,kWh,True,False,electricity,,False,2026-06-22 15:18:20.453000
5509,2619,,kWh,True,False,electricity,,False,2026-06-22 15:18:20.550000
5510,2620,,kWh,True,False,electricity,,False,2026-06-22 15:18:20.640000
5511,2621,,kWh,True,False,electricity,,False,2026-06-22 15:18:20.750000
5512,2622,,kWh,True,False,electricity,,False,2026-06-22 15:18:20.843000
5513,2623,,kWh,True,False,electricity,,False,2026-06-22 15:18:20.937000
5514,2624,,kWh,True,False,electricity,,False,2026-06-22 15:18:21.030000
5515,2625,,kWh,True,False,electricity,,False,2026-06-22 15:18:21.123000
5516,2626,,kWh,True,False,electricity,,False,2026-06-22 15:18:21.217000
5517,2627,,kWh,True,False,electricity,,False,2026-06-22 15:18:21.317000
5518,2628,,kWh,True,False,electricity,,False,2026-06-22 15:18:21.410000
5519,2629,,kWh,True,False,electricity,,False,2026-06-22 15:18:21.510000
5520,2630,,kWh,True,False,electricity,,False,2026-06-22 15:18:21.610000
5521,2631,,kWh,True,False,electricity,,False,2026-06-22 15:18:21.707000
5522,2632,,kWh,True,False,electricity,,False,2026-06-22 15:18:21.800000
5523,2633,,kWh,True,False,electricity,,False,2026-06-22 15:18:21.893000
5524,2634,,kWh,True,False,electricity,,False,2026-06-22 15:18:21.987000
5525,2635,,kWh,True,False,electricity,,False,2026-06-22 15:18:22.077000
5526,2636,,kWh,True,False,electricity,,False,2026-06-22 15:18:22.177000
5527,2637,,kWh,True,False,electricity,,False,2026-06-22 15:18:22.270000
5528,2638,,kWh,True,False,electricity,,False,2026-06-22 15:18:22.363000
5529,2639,,kWh,True,False,electricity,,False,2026-06-22 15:18:22.450000
5530,2640,,kWh,True,False,electricity,,False,2026-06-22 15:18:22.537000
5531,2641,,kWh,True,False,electricity,,False,2026-06-22 15:18:22.627000
5532,2642,,kWh,True,False,electricity,,False,2026-06-22 15:18:22.717000
5533,2643,,kWh,True,False,electricity,,False,2026-06-22 15:18:22.807000
5534,2644,,kWh,True,False,electricity,,False,2026-06-22 15:18:22.897000
5535,2645,,kWh,True,False,electricity,,False,2026-06-22 15:18:22.983000
5536,2646,,kWh,True,False,electricity,,False,2026-06-22 15:18:23.067000
5537,2647,,kWh,True,False,electricity,,False,2026-06-22 15:18:23.157000
5538,2648,,kWh,True,False,electricity,,False,2026-06-22 15:18:23.243000
5539,2649,,kWh,True,False,electricity,,False,2026-06-22 15:18:23.333000
5540,2650,,kWh,True,False,electricity,,False,2026-06-22 15:18:23.430000
5541,2651,,kWh,True,False,electricity,,False,2026-06-22 15:18:23.527000
5542,2652,,kWh,True,False,electricity,,False,2026-06-22 15:18:23.620000
5543,2653,,kWh,True,False,electricity,,False,2026-06-22 15:18:23.710000
5544,2654,,kWh,True,False,electricity,,False,2026-06-22 15:18:23.807000
5545,2655,,kWh,True,False,electricity,,False,2026-06-22 15:18:23.893000
5546,2656,,kWh,True,False,electricity,,False,2026-06-22 15:18:23.983000
5547,2657,,kWh,True,False,electricity,,False,2026-06-22 15:18:24.070000
5548,2658,,kWh,True,False,electricity,,False,2026-06-22 15:18:24.163000
5549,2659,,kWh,True,False,electricity,,False,2026-06-22 15:18:24.257000
5550,2660,,kWh,True,False,electricity,,False,2026-06-22 15:18:24.370000
5551,2661,,kW,True,False,electricity,,False,2026-06-22 15:18:24.463000
5552,2662,,kWh,True,False,electricity,,False,2026-06-22 15:18:24.560000
5553,2663,,kWh,True,False,electricity,,False,2026-06-22 15:18:24.650000
5554,2664,,kW,True,False,electricity,,False,2026-06-22 15:18:24.737000
5555,2665,,kWh,True,False,electricity,,False,2026-06-22 15:18:24.830000
5556,2666,,kWh,True,False,electricity,,False,2026-06-22 15:18:24.920000
5557,2667,,kWh,True,False,electricity,,False,2026-06-22 15:18:25.017000
5558,2668,,kWh,True,False,electricity,,False,2026-06-22 15:18:25.107000
5559,2669,,kWh,True,False,electricity,,False,2026-06-22 15:18:25.200000
5560,2671,,kWh,True,False,electricity,,False,2026-06-22 15:18:25.287000
5561,2673,,kWh,True,False,electricity,,False,2026-06-22 15:18:25.383000
5562,2675,,kWh,True,False,electricity,,False,2026-06-22 15:18:25.480000
5563,2677,,kWh,True,False,electricity,,False,2026-06-22 15:18:25.580000
5564,2679,,kWh,True,False,electricity,,False,2026-06-22 15:18:25.670000
5565,2680,,kWh,True,False,electricity,,False,2026-06-22 15:18:25.770000
5566,2681,,kWh,True,False,electricity,,False,2026-06-22 15:18:25.867000
5567,2683,,kWh,True,False,electricity,,False,2026-06-22 15:18:25.957000
5568,2685,,kWh,True,False,electricity,,False,2026-06-22 15:18:26.050000
5569,2686,,kWh,True,False,electricity,,False,2026-06-22 15:18:26.143000
5570,2688,,kWh,True,False,electricity,,False,2026-06-22 15:18:26.240000
5571,2689,,kWh,True,False,electricity,,False,2026-06-22 15:18:26.350000
5572,2690,,kWh,True,False,electricity,,False,2026-06-22 15:18:26.443000
5573,2692,,kWh,True,False,electricity,,False,2026-06-22 15:18:26.537000
5574,2695,,kWh,True,False,electricity,,False,2026-06-22 15:18:26.633000
5575,2696,,kWh,True,False,electricity,,False,2026-06-22 15:18:26.727000
5576,2699,,kWh,True,False,electricity,,False,2026-06-22 15:18:26.837000
5577,2700,,kWh,True,False,electricity,,False,2026-06-22 15:18:26.933000
5578,2701,,kWh,True,False,electricity,,False,2026-06-22 15:18:27.033000
5579,2702,,kWh,True,False,electricity,,False,2026-06-22 15:18:27.133000
5580,2703,,kWh,True,False,electricity,,False,2026-06-22 15:18:27.230000
5581,2704,,kWh,True,False,electricity,,False,2026-06-22 15:18:27.317000
5582,2705,,kWh,True,False,electricity,,False,2026-06-22 15:18:27.407000
5583,2706,,kWh,True,False,electricity,,False,2026-06-22 15:18:27.500000
5584,2707,,kWh,True,False,electricity,,False,2026-06-22 15:18:27.597000
5585,2708,,kWh,True,False,electricity,,False,2026-06-22 15:18:27.697000
5586,2709,,kWh,True,False,electricity,,False,2026-06-22 15:18:27.790000
5587,2711,,kWh,True,False,electricity,,False,2026-06-22 15:18:27.913000
5588,2712,,kWh,True,False,electricity,,False,2026-06-22 15:18:28.007000
5589,2713,,kWh,True,False,electricity,,False,2026-06-22 15:18:28.097000
5590,2714,,kWh,True,False,electricity,,False,2026-06-22 15:18:28.197000
5591,2715,,kWh,True,False,electricity,,False,2026-06-22 15:18:28.293000
5592,2717,,kWh,True,False,electricity,,False,2026-06-22 15:18:28.387000
5593,2718,,kWh,True,False,electricity,,False,2026-06-22 15:18:28.477000
5594,2719,,kWh,True,False,electricity,,False,2026-06-22 15:18:28.583000
5595,2720,,kWh,True,False,electricity,,False,2026-06-22 15:18:28.683000
5596,2725,,kWh,True,False,electricity,,False,2026-06-22 15:18:28.790000
5597,2727,,kWh,True,False,electricity,,False,2026-06-22 15:18:28.883000
5598,2728,,kWh,True,False,electricity,,False,2026-06-22 15:18:28.987000
5599,2729,,kWh,True,False,electricity,,False,2026-06-22 15:18:29.080000
5600,2731,,kWh,True,False,electricity,,False,2026-06-22 15:18:29.190000
5601,2732,,kWh,True,False,electricity,,False,2026-06-22 15:18:29.287000
5602,2733,,kWh,True,False,electricity,,False,2026-06-22 15:18:29.380000
5603,2734,,kWh,True,False,electricity,,False,2026-06-22 15:18:29.477000
5604,2738,,kWh,True,False,electricity,,False,2026-06-22 15:18:29.570000
5605,2739,,kWh,True,False,electricity,,False,2026-06-22 15:18:29.660000
5606,2740,,kWh,True,False,electricity,,False,2026-06-22 15:18:29.753000
5607,2741,,kWh,True,False,electricity,,False,2026-06-22 15:18:29.860000
5608,2742,,kWh,True,False,electricity,,False,2026-06-22 15:18:29.960000
5609,2743,,kWh,True,False,electricity,,False,2026-06-22 15:18:30.053000
5610,2745,,kWh,True,False,electricity,,False,2026-06-22 15:18:30.150000
5611,2748,,kWh,True,False,electricity,,False,2026-06-22 15:18:30.257000
5612,2749,,kWh,True,False,electricity,,False,2026-06-22 15:18:30.350000
5613,2750,,kWh,True,False,electricity,,False,2026-06-22 15:18:30.443000
5614,2751,,kWh,True,False,electricity,,False,2026-06-22 15:18:30.537000
5615,2752,,kWh,True,False,electricity,,False,2026-06-22 15:18:30.637000
5616,2754,,kWh,True,False,electricity,,False,2026-06-22 15:18:30.733000
5617,2761,,kWh,True,False,electricity,,False,2026-06-22 15:18:30.830000
5618,2762,,kWh,True,False,electricity,,False,2026-06-22 15:18:30.920000
5619,2763,,kWh,True,False,electricity,,False,2026-06-22 15:18:31.017000
5620,2764,,kWh,True,False,electricity,,False,2026-06-22 15:18:31.113000
5621,2765,,kWh,True,False,electricity,,False,2026-06-22 15:18:31.207000
5622,2766,,kWh,True,False,electricity,,False,2026-06-22 15:18:31.293000
5623,2767,,kWh,True,False,electricity,,False,2026-06-22 15:18:31.387000
5624,2768,,kWh,True,False,electricity,,False,2026-06-22 15:18:31.477000
5625,2769,,kWh,True,False,electricity,,False,2026-06-22 15:18:31.570000
5626,2770,,kWh,True,False,electricity,,False,2026-06-22 15:18:31.660000
5627,2771,,kWh,True,False,electricity,,False,2026-06-22 15:18:31.750000
5628,2772,,kWh,True,False,electricity,,False,2026-06-22 15:18:31.840000
5629,2773,,kWh,True,False,electricity,,False,2026-06-22 15:18:31.933000
5630,2774,,kWh,True,False,electricity,,False,2026-06-22 15:18:32.027000
5631,2775,,kWh,True,False,electricity,,False,2026-06-22 15:18:32.117000
5632,2776,,kWh,True,False,electricity,,False,2026-06-22 15:18:32.217000
5633,2777,,kWh,True,False,electricity,,False,2026-06-22 15:18:32.307000
5634,2778,,kWh,True,False,electricity,,False,2026-06-22 15:18:32.400000
5635,2779,,kWh,True,False,electricity,,False,2026-06-22 15:18:32.493000
5636,2780,,kWh,True,False,electricity,,False,2026-06-22 15:18:32.590000
5637,2782,,kWh,True,False,electricity,,False,2026-06-22 15:18:32.683000
5638,2783,,kWh,True,False,electricity,,False,2026-06-22 15:18:32.780000
5639,2784,,kWh,True,False,electricity,,False,2026-06-22 15:18:32.877000
5640,2785,,kWh,True,False,electricity,,False,2026-06-22 15:18:32.970000
5641,2786,,kWh,True,False,electricity,,False,2026-06-22 15:18:33.077000
5642,2787,,kWh,True,False,electricity,,False,2026-06-22 15:18:33.173000
5643,2788,,kWh,True,False,electricity,,False,2026-06-22 15:18:33.270000
5644,2789,,kWh,True,False,electricity,,False,2026-06-22 15:18:33.360000
5645,2790,,kWh,True,False,electricity,,False,2026-06-22 15:18:33.450000
5646,2791,,kWh,True,False,electricity,,False,2026-06-22 15:18:33.543000
5647,2792,,kWh,True,False,electricity,,False,2026-06-22 15:18:33.640000
5648,2793,,kWh,True,False,electricity,,False,2026-06-22 15:18:33.737000
5649,2794,,kWh,True,False,electricity,,False,2026-06-22 15:18:33.833000
5650,2797,,kWh,True,False,electricity,,False,2026-06-22 15:18:33.933000
5651,2798,,kWh,True,False,electricity,,False,2026-06-22 15:18:34.030000
5652,2800,,kWh,True,False,electricity,,False,2026-06-22 15:18:34.207000
5653,2801,,kWh,True,False,electricity,,False,2026-06-22 15:18:34.297000
5654,2802,,kWh,True,False,electricity,,False,2026-06-22 15:18:34.390000
5655,2803,,kWh,True,False,electricity,,False,2026-06-22 15:18:34.487000
5656,2810,,kWh,True,False,electricity,,False,2026-06-22 15:18:34.587000
5657,2811,,kWh,True,False,electricity,,False,2026-06-22 15:18:34.683000
5658,2813,,kWh,True,False,electricity,,False,2026-06-22 15:18:34.773000
5659,2826,,kWh,True,False,,,False,2026-06-22 15:18:34.870000
5660,2830,,kWh,True,False,,,False,2026-06-22 15:18:34.960000
5661,2836,,kWh,True,False,electricity,,False,2026-06-22 15:18:35.053000
5662,2841,,kWh,True,False,electricity,,False,2026-06-22 15:18:35.153000
5663,2842,,kWh,True,False,electricity,,False,2026-06-22 15:18:35.250000
5664,2843,,kWh,True,False,electricity,,False,2026-06-22 15:18:35.340000
5665,2845,,kWh,True,False,electricity,,False,2026-06-22 15:18:35.437000
5666,2847,,kWh,True,False,electricity,,False,2026-06-22 15:18:35.533000
5667,2854,,kWh,True,False,electricity,,False,2026-06-22 15:18:35.633000
5668,2855,,kWh,True,False,electricity,,False,2026-06-22 15:18:35.727000
5669,2856,,kWh,True,False,electricity,,False,2026-06-22 15:18:35.823000
5670,2861,,kWh,True,False,electricity,,False,2026-06-22 15:18:35.913000
5671,2864,,kWh,True,False,electricity,,False,2026-06-22 15:18:36.010000
5672,2866,,kWh,True,False,electricity,,False,2026-06-22 15:18:36.260000
5673,2867,,kWh,True,False,electricity,,False,2026-06-22 15:18:36.353000
5674,2868,,kWh,True,False,electricity,,False,2026-06-22 15:18:36.447000
5675,2869,,kWh,True,False,electricity,,False,2026-06-22 15:18:36.543000
5676,2870,,kWh,True,False,electricity,,False,2026-06-22 15:18:36.640000
5677,2871,,kWh,True,False,electricity,,False,2026-06-22 15:18:36.737000
5678,2872,,kWh,True,False,electricity,,False,2026-06-22 15:18:36.827000
5679,2873,,kWh,True,False,electricity,,False,2026-06-22 15:18:36.943000
5680,2874,,kWh,True,False,electricity,,False,2026-06-22 15:18:37.040000
5681,2875,,kWh,True,False,electricity,,False,2026-06-22 15:18:37.133000
5682,2876,,kWh,True,False,electricity,,False,2026-06-22 15:18:37.237000
5683,2877,,kWh,True,False,electricity,,False,2026-06-22 15:18:37.377000
5684,2878,,kWh,True,False,electricity,,False,2026-06-22 15:18:37.503000
5685,2879,,kWh,True,False,electricity,,False,2026-06-22 15:18:37.660000
5686,2880,,kWh,True,False,electricity,,False,2026-06-22 15:18:37.797000
5687,2881,,kWh,True,False,electricity,,False,2026-06-22 15:18:37.950000
5688,2882,,kWh,True,False,electricity,,False,2026-06-22 15:18:38.103000
5689,2883,,kWh,True,False,electricity,,False,2026-06-22 15:18:38.247000
5690,2884,,kWh,True,False,electricity,,False,2026-06-22 15:18:38.380000
5691,2885,,kWh,True,False,electricity,,False,2026-06-22 15:18:38.507000
5692,2886,,kWh,True,False,electricity,,False,2026-06-22 15:18:38.647000
5693,2887,,kWh,True,False,electricity,,False,2026-06-22 15:18:38.757000
5694,2888,,kWh,True,False,electricity,,False,2026-06-22 15:18:38.860000
5695,2889,,kWh,True,False,electricity,,False,2026-06-22 15:18:38.960000
5696,2890,,kWh,True,False,electricity,,False,2026-06-22 15:18:39.057000
5697,2891,,kWh,True,False,electricity,,False,2026-06-22 15:18:39.153000
5698,2892,,kWh,True,False,electricity,,False,2026-06-22 15:18:39.257000
5699,2893,,kWh,True,False,electricity,,False,2026-06-22 15:18:39.350000
5700,2894,,kWh,True,False,electricity,,False,2026-06-22 15:18:39.443000
5701,2896,,kWh,True,False,electricity,,False,2026-06-22 15:18:39.540000
5702,2897,,kWh,True,False,electricity,,False,2026-06-22 15:18:39.637000
5703,2898,,m³,True,False,water,,False,2026-06-22 15:18:39.730000
5704,2903,,m³,True,False,water,,False,2026-06-22 15:18:39.823000
5705,2904,,m³,True,False,water,,False,2026-06-22 15:18:39.917000
5706,2909,,kWh,True,False,heating,,False,2026-06-22 15:18:40.017000
5707,2911,,kWh,True,False,heating,,False,2026-06-22 15:18:40.117000
5708,2912,,m³,True,False,water,,False,2026-06-22 15:18:40.213000
5709,2916,,kWh,True,False,heating,,False,2026-06-22 15:18:40.307000
5710,2917,,m³,True,False,water,,False,2026-06-22 15:18:40.403000
5711,2919,,m³,True,False,water,,False,2026-06-22 15:18:40.500000
5712,2922,,m³,True,False,water,,False,2026-06-22 15:18:40.600000
5713,2927,,m³,True,False,heating,,False,2026-06-22 15:18:40.697000
5714,2929,,kWh,True,False,heating,,False,2026-06-22 15:18:40.793000
5715,2930,,kWh,True,False,heating,,False,2026-06-22 15:18:40.887000
5716,2931,,kWh,True,False,heating,,False,2026-06-22 15:18:40.983000
5717,2932,,kWh,True,False,heating,,False,2026-06-22 15:18:41.080000
5718,2933,,kWh,True,False,heating,,False,2026-06-22 15:18:41.173000
5719,2934,,kWh,True,False,heating,,False,2026-06-22 15:18:41.267000
5720,2935,,kWh,True,False,heating,,False,2026-06-22 15:18:41.367000
5721,2936,,kWh,True,False,heating,,False,2026-06-22 15:18:41.463000
5722,2937,,kWh,True,False,heating,,False,2026-06-22 15:18:41.560000
5723,2938,,kWh,True,False,heating,,False,2026-06-22 15:18:41.650000
5724,2939,,kWh,True,False,heating,,False,2026-06-22 15:18:41.743000
5725,2940,,kWh,True,False,heating,,False,2026-06-22 15:18:41.837000
5726,2941,,m³,True,False,water,,False,2026-06-22 15:18:41.930000
5727,2942,,m³,True,False,water,,False,2026-06-22 15:18:42.030000
5728,2944,,kWh,True,False,heating,,False,2026-06-22 15:18:42.120000
5729,2945,,m³,True,False,water,,False,2026-06-22 15:18:42.220000
5730,2947,,kWh,True,False,heating,,False,2026-06-22 15:18:42.310000
5731,2948,,m³,True,False,water,,False,2026-06-22 15:18:42.410000
5732,2950,,m³,True,False,water,,False,2026-06-22 15:18:42.507000
5733,2951,,kWh,True,False,heating,,False,2026-06-22 15:18:42.597000
5734,2953,,kWh,True,False,heating,,False,2026-06-22 15:18:42.693000
5735,2955,,kWh,True,False,heating,,False,2026-06-22 15:18:42.790000
5736,2959,,m³,True,False,water,,False,2026-06-22 15:18:42.887000
5737,2960,,m³,True,False,water,,False,2026-06-22 15:18:43.013000
5738,2961,,m³,True,False,water,,False,2026-06-22 15:18:43.107000
5739,2962,,m³,True,False,water,,False,2026-06-22 15:18:43.200000
5740,2963,,m³,True,False,water,,False,2026-06-22 15:18:43.300000
5741,2964,,m³,True,False,water,,False,2026-06-22 15:18:43.400000
5742,2965,,m³,True,False,water,,False,2026-06-22 15:18:43.497000
5743,2966,,m³,True,False,water,,False,2026-06-22 15:18:43.593000
5744,2967,,m³,True,False,water,,False,2026-06-22 15:18:43.683000
5745,2968,,m³,True,False,water,,False,2026-06-22 15:18:43.773000
5746,2969,,m³,True,False,water,,False,2026-06-22 15:18:43.873000
5747,2970,,m³,True,False,water,,False,2026-06-22 15:18:43.980000
5748,2971,,kWh,True,False,cold,,False,2026-06-22 15:18:44.073000
5749,2976,,kWh,True,False,heating,,False,2026-06-22 15:18:44.173000
5750,2977,,kWh,True,False,heating,,False,2026-06-22 15:18:44.267000
5751,2981,,kWh,True,False,heating,,False,2026-06-22 15:18:44.360000
5752,2982,,m³,True,False,water,,False,2026-06-22 15:18:44.450000
5753,2985,,m³,True,False,water,,False,2026-06-22 15:18:44.543000
5754,2986,,m³,True,False,water,,False,2026-06-22 15:18:44.640000
5755,2990,,m³,True,False,water,,False,2026-06-22 15:18:44.737000
5756,2991,,m³,True,False,water,,False,2026-06-22 15:18:44.830000
5757,2992,,m³,True,False,water,,False,2026-06-22 15:18:44.930000
5758,2994,,kWh,True,False,heating,,False,2026-06-22 15:18:45.027000
5759,2996,,m³,True,False,gas,,False,2026-06-22 15:18:45.127000
5760,2997,,m³,True,False,gas,,False,2026-06-22 15:18:45.220000
5761,2998,,kWh,True,False,heating,,False,2026-06-22 15:18:45.320000
5762,2999,,kWh,True,False,heating,,False,2026-06-22 15:18:45.410000
5763,3000,,m³,True,False,water,,False,2026-06-22 15:18:45.500000
5764,3001,,kWh,True,False,heating,,False,2026-06-22 15:18:45.600000
5765,3004,,kWh,True,False,heating,,False,2026-06-22 15:18:45.697000
5766,3006,,kWh,True,False,heating,,False,2026-06-22 15:18:45.797000
5767,3007,,kWh,True,False,heating,,False,2026-06-22 15:18:45.890000
5768,3009,,kWh,True,False,heating,,False,2026-06-22 15:18:46
5769,3010,,kWh,True,False,heating,,False,2026-06-22 15:18:46.093000
5770,3011,,m³,True,False,water,,False,2026-06-22 15:18:46.193000
5771,3012,,m³,True,False,water,,False,2026-06-22 15:18:46.290000
5772,3013,,kWh,True,False,heating,,False,2026-06-22 15:18:46.383000
5773,3016,,m³,True,False,water,,False,2026-06-22 15:18:46.477000
5774,3017,,m³,True,False,water,,False,2026-06-22 15:18:46.563000
5775,3018,,kWh,True,False,water,,False,2026-06-22 15:18:46.660000
5776,3020,,m³,True,False,water,,False,2026-06-22 15:18:46.753000
5777,3023,,kWh,True,False,heating,,False,2026-06-22 15:18:46.850000
5778,3025,,kWh,True,False,heating,,False,2026-06-22 15:18:46.950000
5779,3026,,kWh,True,False,heating,,False,2026-06-22 15:18:47.047000
5780,3027,,kWh,True,False,heating,,False,2026-06-22 15:18:47.137000
5781,3034,,kWh,True,False,electricity,,False,2026-06-22 15:18:47.243000
5782,3035,,kWh,True,False,electricity,,False,2026-06-22 15:18:47.343000
5783,3036,,kWh,True,False,electricity,,False,2026-06-22 15:18:47.443000
5784,3037,,kWh,True,False,electricity,,False,2026-06-22 15:18:47.533000
5785,3038,,kWh,True,False,electricity,,False,2026-06-22 15:18:47.633000
5786,3039,,kWh,True,False,electricity,,False,2026-06-22 15:18:47.730000
5787,3040,,kWh,True,False,electricity,,False,2026-06-22 15:18:47.823000
5788,3041,,kWh,True,False,electricity,,False,2026-06-22 15:18:47.920000
5789,3042,,kWh,True,False,electricity,,False,2026-06-22 15:18:48.037000
5790,3043,,kWh,True,False,electricity,,False,2026-06-22 15:18:48.130000
5791,3044,,kWh,True,False,electricity,,False,2026-06-22 15:18:48.223000
5792,3045,,kWh,True,False,electricity,,False,2026-06-22 15:18:48.317000
5793,3046,,kWh,True,False,electricity,,False,2026-06-22 15:18:48.413000
5794,3047,,kWh,True,False,electricity,,False,2026-06-22 15:18:48.517000
5795,3048,,kWh,True,False,electricity,,False,2026-06-22 15:18:48.613000
5796,3049,,kWh,True,False,electricity,,False,2026-06-22 15:18:48.703000
5797,3053,,kWh,True,False,electricity,,False,2026-06-22 15:18:48.800000
5798,3054,,kWh,True,False,electricity,,False,2026-06-22 15:18:48.897000
5799,3060,,kWh,True,False,electricity,,False,2026-06-22 15:18:48.987000
5800,3061,,kWh,True,False,electricity,,False,2026-06-22 15:18:49.077000
5801,3062,,kWh,True,False,electricity,,False,2026-06-22 15:18:49.173000
5802,3063,,kWh,True,False,electricity,,False,2026-06-22 15:18:49.263000
5803,3064,,kWh,True,False,electricity,,False,2026-06-22 15:18:49.363000
5804,3069,,kWh,True,False,electricity,,False,2026-06-22 15:18:49.460000
5805,3070,,kWh,True,False,electricity,,False,2026-06-22 15:18:49.553000
5806,3073,,kWh,True,False,electricity,,False,2026-06-22 15:18:49.653000
5807,3074,,kWh,True,False,electricity,,False,2026-06-22 15:18:49.747000
5808,3075,,kWh,True,False,electricity,,False,2026-06-22 15:18:49.843000
5809,3076,,kWh,True,False,electricity,,False,2026-06-22 15:18:49.937000
5810,3077,,kWh,True,False,electricity,,False,2026-06-22 15:18:50.033000
5811,3078,,kWh,True,False,heating,,False,2026-06-22 15:18:50.153000
5812,3080,,kWh,True,False,heating,,False,2026-06-22 15:18:50.243000
5813,3081,,kWh,True,False,heating,,False,2026-06-22 15:18:50.363000
5814,3082,,kWh,True,False,heating,,False,2026-06-22 15:18:50.453000
5815,3083,,kWh,True,False,heating,,False,2026-06-22 15:18:50.553000
5816,3087,,m³,True,False,water,,False,2026-06-22 15:18:50.647000
5817,3088,,m³,True,False,water,,False,2026-06-22 15:18:50.740000
5818,3089,,m³,True,False,water,,False,2026-06-22 15:18:50.827000
5819,3090,,m³,True,False,water,,False,2026-06-22 15:18:50.917000
5820,3093,,m³,True,False,water,,False,2026-06-22 15:18:51.007000
5821,3094,,m³,True,False,water,,False,2026-06-22 15:18:51.123000
5822,3095,,m³,True,False,water,,False,2026-06-22 15:18:51.217000
5823,3096,,m³,True,False,water,,False,2026-06-22 15:18:51.313000
5824,3097,,m³,True,False,water,,False,2026-06-22 15:18:51.403000
5825,3103,,kWh,True,False,heating,,False,2026-06-22 15:18:51.500000
5826,3104,,m³,True,False,water,,False,2026-06-22 15:18:51.597000
5827,3105,,m³,True,False,water,,False,2026-06-22 15:18:51.690000
5828,3106,,m³,True,False,water,,False,2026-06-22 15:18:51.783000
5829,3108,,m³,True,False,water,,False,2026-06-22 15:18:51.877000
5830,3110,,m³,True,False,water,,False,2026-06-22 15:18:51.970000
5831,3124,,kWh,True,False,heating,,False,2026-06-22 15:18:52.060000
5832,3130,,m³,True,False,water,,False,2026-06-22 15:18:52.150000
5833,3144,,m³,True,False,water,,False,2026-06-22 15:18:52.247000
5834,3159,,m³,True,False,water,,False,2026-06-22 15:18:52.337000
5835,3173,,m³,True,False,water,,False,2026-06-22 15:18:52.427000
5836,3175,,m³,True,False,water,,False,2026-06-22 15:18:52.513000
5837,3186,,kWh,True,False,heating,,False,2026-06-22 15:18:52.600000
5838,3189,,m³,True,False,heating,,False,2026-06-22 15:18:52.700000
5839,3195,,m³,True,False,water,,False,2026-06-22 15:18:52.790000
5840,3196,,kWh,True,False,electricity,,False,2026-06-22 15:18:52.883000
5841,3197,,kWh,True,False,electricity,,False,2026-06-22 15:18:52.980000
5842,3201,,kWh,True,False,electricity,,False,2026-06-22 15:18:53.073000
5843,3205,,kWh,True,False,electricity,,False,2026-06-22 15:18:53.160000
5844,3206,,kWh,True,False,heating,,False,2026-06-22 15:18:53.253000
5845,3207,,kWh,True,False,electricity,,False,2026-06-22 15:18:53.347000
5846,3208,,kWh,True,False,electricity,,False,2026-06-22 15:18:53.433000
5847,3224,,m³,True,False,water,,False,2026-06-22 15:18:53.520000
5848,3230,,m³,True,False,water,,False,2026-06-22 15:18:53.617000
5849,3231,,m³,True,False,water,,False,2026-06-22 15:18:53.707000
5850,3232,,m³,True,False,water,,False,2026-06-22 15:18:53.803000
5851,3235,,m³,True,False,water,,False,2026-06-22 15:18:53.893000
5852,3239,,kWh,True,False,heating,,False,2026-06-22 15:18:53.993000
