sensor_id,source,external_id,external_key,label,source_import_id,created_at,updated_at
6113,ukhd,7050,2476 HW-Heizung Apotheke RLT-NE I.1.1 7050 i,2476 HW-Heizung Apotheke RLT-NE I.1.1 i,15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6114,ukhd,7053,2476 HW-Heizung Apotheke RLT-NE I.1.1 7053 d,2476 HW-Heizung Apotheke RLT-NE I.1.1 d,15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6115,ukhd,7055,"2478 HW-Zentr.Steri.Heizung, RLT-NEII.1.1 i","2478 HW-Zentr.Steri.Heizung, RLT-NEII.1.1 i",15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6116,ukhd,7058,"2478 HW-Zentr.Steri.Heizung, RLT-NEII.1.1 z d","2478 HW-Zentr.Steri.Heizung, RLT-NEII.1.1 z d",15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6117,ukhd,7063,2477 HW-ZentrSteriHeizungRLT.NE II.2.4 z d,2477 HW-ZentrSteriHeizungRLT.NE II.2.4 z d,15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6118,ukhd,7066,"2484 HW-ApothekeHeiz.,RH-Eb.00,Apot.Nord,Ost i","2484 HW-ApothekeHeiz.,RH-Eb.00,Apot.Nord,Ost i",15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6119,ukhd,7072,"2485 HW-ApothekeHeiz.,RH-Eb.00,Apot.SÃ¼d,West i","2485 HW-ApothekeHeiz.,RH-Eb.00,Apot.Süd,West i",15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6120,ukhd,7080,"2486 HW-ApothekeHeizung, RLT-VE-Anlage 1 d","2486 HW-ApothekeHeizung, RLT-VE-Anlage 1 d",15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6121,ukhd,7679,7000_HW_6670_7679 vz,7000_HW_6670_7679 vz,15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6122,ukhd,7680,7001_HW_6670_7680 vz,7001_HW_6670_7680 vz,15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6123,ukhd,7681,7002_HW_6670_7681 vz,7002_HW_6670_7681 vz,15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6124,ukhd,7682,7003_HW_6670_7682 vz,7003_HW_6670_7682 vz,15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6125,ukhd,7683,7004_HW_6670_7683 vz,7004_HW_6670_7683 vz,15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6126,ukhd,7684,7005_HW_6670_7684 vz,7005_HW_6670_7684 vz,15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6127,ukhd,7685,7006_HW_6670_7685 vz,7006_HW_6670_7685 vz,15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6128,ukhd,7686,7007_HW_6670_7686 vz,7007_HW_6670_7686 vz,15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6129,ukhd,7687,7008_HW_6670_7687 vz,7008_HW_6670_7687 vz,15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6130,ukhd,7688,7009_HW_6670_7688 vz,7009_HW_6670_7688 vz,15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6131,ukhd,7689,7010_HW_6670_7689 vz,7010_HW_6670_7689 vz,15,2026-06-22 15:20:27.720000,2026-06-22 15:20:25.693000
6132,ukhd,7690,7011_HW_6670_7690 vz,7011_HW_6670_7690 vz,15,2026-06-22 15:20:27.723000,2026-06-22 15:20:25.693000
6133,ukhd,7691,7012_HW_6670_7691 vz,7012_HW_6670_7691 vz,15,2026-06-22 15:20:27.723000,2026-06-22 15:20:25.693000
6134,ukhd,7692,7013_HW_6670_7692 vz,7013_HW_6670_7692 vz,15,2026-06-22 15:20:27.723000,2026-06-22 15:20:25.693000
6135,ukhd,7693,7014_HW_6670_7693 vz,7014_HW_6670_7693 vz,15,2026-06-22 15:20:27.723000,2026-06-22 15:20:25.693000
6136,ukhd,7694,7015_HW_6670_7694 vz,7015_HW_6670_7694 vz,15,2026-06-22 15:20:27.723000,2026-06-22 15:20:25.693000
6137,ukhd,7695,7016_HW_6670_7695 vz,7016_HW_6670_7695 vz,15,2026-06-22 15:20:27.723000,2026-06-22 15:20:25.693000
6138,ukhd,7696,7017_HW_6670_7696 vz,7017_HW_6670_7696 vz,15,2026-06-22 15:20:27.733000,2026-06-22 15:20:25.693000
6139,ukhd,7697,7018_HW_6670_7697 vz,7018_HW_6670_7697 vz,15,2026-06-22 15:20:27.733000,2026-06-22 15:20:25.693000
6140,ukhd,7698,7019_HW_6670_7698 vz,7019_HW_6670_7698 vz,15,2026-06-22 15:20:27.733000,2026-06-22 15:20:25.693000
6141,ukhd,7699,7020_HW_6670_7699 vz,7020_HW_6670_7699 vz,15,2026-06-22 15:20:27.733000,2026-06-22 15:20:25.693000
6142,ukhd,7700,7021_HW_6670_7700 vz,7021_HW_6670_7700 vz,15,2026-06-22 15:20:27.733000,2026-06-22 15:20:25.693000
6143,ukhd,7701,7022_HW_6670_7701 vz,7022_HW_6670_7701 vz,15,2026-06-22 15:20:27.733000,2026-06-22 15:20:25.693000
6144,ukhd,7702,7023_HW_6670_7702 vz,7023_HW_6670_7702 vz,15,2026-06-22 15:20:27.733000,2026-06-22 15:20:25.693000
6145,ukhd,7703,7024_HW_6670_7703 vz,7024_HW_6670_7703 vz,15,2026-06-22 15:20:27.733000,2026-06-22 15:20:25.693000
6146,ukhd,7704,7025_HW_6670_7704 vz,7025_HW_6670_7704 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6147,ukhd,7705,7026_HW_6670_7705 vz,7026_HW_6670_7705 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6148,ukhd,7706,7027_HW_6670_7706 vz,7027_HW_6670_7706 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6149,ukhd,7707,7028_HW_6670_7707 vz,7028_HW_6670_7707 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6150,ukhd,7708,7029_HW_6670_7708 vz,7029_HW_6670_7708 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6151,ukhd,7709,7030_HW_6670_7709 vz,7030_HW_6670_7709 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6152,ukhd,7710,7031_HW_6670_7710 vz,7031_HW_6670_7710 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6153,ukhd,7711,7032_HW_6670_7711 vz,7032_HW_6670_7711 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6154,ukhd,7712,7033_HW_6670_7712 vz,7033_HW_6670_7712 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6155,ukhd,7713,7034_HW_6670_7713 vz,7034_HW_6670_7713 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6156,ukhd,7714,7035_HW_6670_7714 vz,7035_HW_6670_7714 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6157,ukhd,7715,7036_HW_6670_7715 vz,7036_HW_6670_7715 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6158,ukhd,7716,7037_HW_6670_7716 vz,7037_HW_6670_7716 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6159,ukhd,7717,7038_HW_6670_7717 vz,7038_HW_6670_7717 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6160,ukhd,7718,7039_HW_6670_7718 vz,7039_HW_6670_7718 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6161,ukhd,7719,7040_HW_6670_7719 vz,7040_HW_6670_7719 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6162,ukhd,7720,7041_HW_6670_7720 vz,7041_HW_6670_7720 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6163,ukhd,7721,7042_HW_6670_7721 vz,7042_HW_6670_7721 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6164,ukhd,7722,7043_HW_6670_7722 vz,7043_HW_6670_7722 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6165,ukhd,7723,7044_HW_6670_7723 vz,7044_HW_6670_7723 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6166,ukhd,7724,7045_HW_6670_7724 vz,7045_HW_6670_7724 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6167,ukhd,7725,7046_HW_6670_7725 vz,7046_HW_6670_7725 vz,15,2026-06-22 15:20:27.737000,2026-06-22 15:20:25.693000
6168,ukhd,7726,7047_HW_6670_7726 vz,7047_HW_6670_7726 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6169,ukhd,7727,7048_HW_6670_7727 vz,7048_HW_6670_7727 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6170,ukhd,7728,7049_HW_6670_7728 vz,7049_HW_6670_7728 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6171,ukhd,7729,7050_HW_6670_7729 vz,7050_HW_6670_7729 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6172,ukhd,7730,7051_HW_6670_7730 vz,7051_HW_6670_7730 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6173,ukhd,7731,7052_HW_6670_7731 vz,7052_HW_6670_7731 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6174,ukhd,7732,7053_HW_6670_7732 vz,7053_HW_6670_7732 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6175,ukhd,7733,7054_HW_6670_7733 vz,7054_HW_6670_7733 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6176,ukhd,7734,7055_HW_6670_7734 vz,7055_HW_6670_7734 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6177,ukhd,7735,7056_HW_6670_7735 vz,7056_HW_6670_7735 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6178,ukhd,7736,7057_HW_6670_7736 vz,7057_HW_6670_7736 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6179,ukhd,7737,7058_HW_6670_7737 vz,7058_HW_6670_7737 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6180,ukhd,7738,7059_HW_6670_7738 vz,7059_HW_6670_7738 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6181,ukhd,7739,7060_HW_6670_7739 vz,7060_HW_6670_7739 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6182,ukhd,7740,7061_HW_6670_7740 vz,7061_HW_6670_7740 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6183,ukhd,7741,7062_HW_6670_7741 vz,7062_HW_6670_7741 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6184,ukhd,7742,7063_HW_6670_7742 vz,7063_HW_6670_7742 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6185,ukhd,7743,7064_HW_6670_7743 vz,7064_HW_6670_7743 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6186,ukhd,7744,7065_HW_6670_7744 vz,7065_HW_6670_7744 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6187,ukhd,7745,7066_HW_6670_7745 vz,7066_HW_6670_7745 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6188,ukhd,7746,7067_HW_6670_7746 vz,7067_HW_6670_7746 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6189,ukhd,7747,7068_HW_6670_7747 vz,7068_HW_6670_7747 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6190,ukhd,7748,7069_HW_6670_7748 vz,7069_HW_6670_7748 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6191,ukhd,7749,7070_HW_6670_7749 vz,7070_HW_6670_7749 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6192,ukhd,7750,7071_HW_6670_7750 vz,7071_HW_6670_7750 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6193,ukhd,7751,7072_HW_6670_7751 vz,7072_HW_6670_7751 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6194,ukhd,7752,7073_HW_6670_7752 vz,7073_HW_6670_7752 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6195,ukhd,7753,7074_HW_6670_7753 vz,7074_HW_6670_7753 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6196,ukhd,7754,7075_HW_6670_7754 vz,7075_HW_6670_7754 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6197,ukhd,7755,7076_HW_6670_7755 vz,7076_HW_6670_7755 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6198,ukhd,7756,7077_HW_6670_7756 vz,7077_HW_6670_7756 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6199,ukhd,7757,7078_HW_6670_7757 vz,7078_HW_6670_7757 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6200,ukhd,7758,7079_HW_6670_7758 vz,7079_HW_6670_7758 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6201,ukhd,7759,7080_HW_6670_7759 vz,7080_HW_6670_7759 vz,15,2026-06-22 15:20:27.740000,2026-06-22 15:20:25.693000
6202,ukhd,7760,7081_HW_6670_7760 vz,7081_HW_6670_7760 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6203,ukhd,7761,7082_HW_6670_7761 vz,7082_HW_6670_7761 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6204,ukhd,7762,7083_HW_6670_7762 vz,7083_HW_6670_7762 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6205,ukhd,7763,7084_HW_6670_7763 vz,7084_HW_6670_7763 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6206,ukhd,7764,7085_HW_6670_7764 vz,7085_HW_6670_7764 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6207,ukhd,7765,7086_HW_6670_7765 vz,7086_HW_6670_7765 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6208,ukhd,7766,7087_HW_6670_7766 vz,7087_HW_6670_7766 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6209,ukhd,7767,7088_HW_6670_7767 vz,7088_HW_6670_7767 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6210,ukhd,7768,7089_HW_6670_7768 vz,7089_HW_6670_7768 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6211,ukhd,7769,7090_HW_6670_7769 vz,7090_HW_6670_7769 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6212,ukhd,7770,7091_HW_6670_7770 vz,7091_HW_6670_7770 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6213,ukhd,7771,7092_HW_6670_7771 vz,7092_HW_6670_7771 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6214,ukhd,7772,7093_HW_6670_7772 vz,7093_HW_6670_7772 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6215,ukhd,7773,7094_HW_6670_7773 vz,7094_HW_6670_7773 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6216,ukhd,7774,7095_HW_6670_7774 vz,7095_HW_6670_7774 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6217,ukhd,7775,7096_HW_6670_7775 vz,7096_HW_6670_7775 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6218,ukhd,7776,7097_HW_6670_7776 vz,7097_HW_6670_7776 vz,15,2026-06-22 15:20:27.767000,2026-06-22 15:20:25.693000
6219,ukhd,7777,7098_HW_6670_7777 vz,7098_HW_6670_7777 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6220,ukhd,7778,7099_HW_6670_7778 vz,7099_HW_6670_7778 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6221,ukhd,7779,7100_HW_6670_7779 vz,7100_HW_6670_7779 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6222,ukhd,7780,8000_K_6670_7780 vz,8000_K_6670_7780 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6223,ukhd,7781,8001_K_6670_7781 vz,8001_K_6670_7781 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6224,ukhd,7782,8002_K_6670_7782 vz,8002_K_6670_7782 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6225,ukhd,7783,8003_K_6670_7783 vz,8003_K_6670_7783 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6226,ukhd,7784,8004_K_6670_7784 vz,8004_K_6670_7784 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6227,ukhd,7785,8005_K_6670_7785 vz,8005_K_6670_7785 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6228,ukhd,7786,8006_K_6670_7786 vz,8006_K_6670_7786 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6229,ukhd,7787,8007_K_6670_7787 vz,8007_K_6670_7787 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6230,ukhd,7788,8008_K_6670_7788 vz,8008_K_6670_7788 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6231,ukhd,7789,8009_K_6670_7789 vz,8009_K_6670_7789 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6232,ukhd,7790,8010_K_6670_7790 vz,8010_K_6670_7790 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6233,ukhd,7791,8011_K_6670_7791 vz,8011_K_6670_7791 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6234,ukhd,7792,8012_K_6670_7792 vz,8012_K_6670_7792 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6235,ukhd,7793,8013_K_6670_7793 vz,8013_K_6670_7793 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6236,ukhd,7794,8014_K_6670_7794 vz,8014_K_6670_7794 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6237,ukhd,7795,8015_K_6670_7795 vz,8015_K_6670_7795 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6238,ukhd,7796,8016_K_6670_7796 vz,8016_K_6670_7796 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6239,ukhd,7797,8017_K_6670_7797 vz,8017_K_6670_7797 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6240,ukhd,7798,8018_K_6670_7798 vz,8018_K_6670_7798 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6241,ukhd,7799,8019_K_6670_7799 vz,8019_K_6670_7799 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6242,ukhd,7800,8020_K_6670_7800 vz,8020_K_6670_7800 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6243,ukhd,7801,8021_K_6670_7801 vz,8021_K_6670_7801 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6244,ukhd,7802,8022_K_6670_7802 vz,8022_K_6670_7802 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6245,ukhd,7803,8023_K_6670_7803 vz,8023_K_6670_7803 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6246,ukhd,7804,8024_K_6670_7804 vz,8024_K_6670_7804 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6247,ukhd,7805,8025_K_6670_7805 vz,8025_K_6670_7805 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6248,ukhd,7806,8026_K_6670_7806 vz,8026_K_6670_7806 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6249,ukhd,7807,8027_K_6670_7807 vz,8027_K_6670_7807 vz,15,2026-06-22 15:20:27.770000,2026-06-22 15:20:25.693000
6250,ukhd,7808,8028_K_6670_7808 vz,8028_K_6670_7808 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6251,ukhd,7809,8029_K_6670_7809 vz,8029_K_6670_7809 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6252,ukhd,7810,8030_K_6670_7810 vz,8030_K_6670_7810 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6253,ukhd,7811,8031_K_6670_7811 vz,8031_K_6670_7811 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6254,ukhd,7812,8032_K_6670_7812 vz,8032_K_6670_7812 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6255,ukhd,7813,8033_K_6670_7813 vz,8033_K_6670_7813 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6256,ukhd,7814,8034_K_6670_7814 vz,8034_K_6670_7814 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6257,ukhd,7815,8035_K_6670_7815 vz,8035_K_6670_7815 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6258,ukhd,7816,8036_K_6670_7816 vz,8036_K_6670_7816 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6259,ukhd,7817,8037_K_6670_7817 vz,8037_K_6670_7817 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6260,ukhd,7818,8038_K_6670_7818 vz,8038_K_6670_7818 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6261,ukhd,7819,8039_K_6670_7819 vz,8039_K_6670_7819 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6262,ukhd,7820,8040_K_6670_7820 vz,8040_K_6670_7820 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6263,ukhd,7821,8041_K_6670_7821 vz,8041_K_6670_7821 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6264,ukhd,7822,8042_K_6670_7822 vz,8042_K_6670_7822 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6265,ukhd,7823,8043_K_6670_7823 vz,8043_K_6670_7823 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6266,ukhd,7824,8044_K_6670_7824 vz,8044_K_6670_7824 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6267,ukhd,7825,8045_K_6670_7825 vz,8045_K_6670_7825 vz,15,2026-06-22 15:20:27.773000,2026-06-22 15:20:25.693000
6268,ukhd,7826,8046_K_6670_7826 vz,8046_K_6670_7826 vz,15,2026-06-22 15:20:27.780000,2026-06-22 15:20:25.693000
6269,ukhd,7827,8047_K_6670_7827 vz,8047_K_6670_7827 vz,15,2026-06-22 15:20:27.780000,2026-06-22 15:20:25.693000
6270,ukhd,7828,8048_K_6670_7828 vz,8048_K_6670_7828 vz,15,2026-06-22 15:20:27.780000,2026-06-22 15:20:25.693000
6271,ukhd,7829,8049_K_6670_7829 vz,8049_K_6670_7829 vz,15,2026-06-22 15:20:27.780000,2026-06-22 15:20:25.693000
6272,ukhd,7830,8050_K_6670_7830 vz,8050_K_6670_7830 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6273,ukhd,7831,8051_K_6670_7831 vz,8051_K_6670_7831 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6274,ukhd,7832,8052_K_6670_7832 vz,8052_K_6670_7832 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6275,ukhd,7833,8053_K_6670_7833 vz,8053_K_6670_7833 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6276,ukhd,7834,8054_K_6670_7834 vz,8054_K_6670_7834 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6277,ukhd,7835,8055_K_6670_7835 vz,8055_K_6670_7835 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6278,ukhd,7836,8056_K_6670_7836 vz,8056_K_6670_7836 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6279,ukhd,7837,8057_K_6670_7837 vz,8057_K_6670_7837 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6280,ukhd,7838,8058_K_6670_7838 vz,8058_K_6670_7838 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6281,ukhd,7839,8059_K_6670_7839 vz,8059_K_6670_7839 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6282,ukhd,7840,8060_K_6670_7840 vz,8060_K_6670_7840 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6283,ukhd,7841,8061_K_6670_7841 vz,8061_K_6670_7841 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6284,ukhd,7842,8062_K_6670_7842 vz,8062_K_6670_7842 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6285,ukhd,7843,8063_K_6670_7843 vz,8063_K_6670_7843 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6286,ukhd,7844,8064_K_6670_7844 vz,8064_K_6670_7844 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6287,ukhd,7845,8065_K_6670_7845 vz,8065_K_6670_7845 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6288,ukhd,7846,8066_K_6670_7846 vz,8066_K_6670_7846 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6289,ukhd,7847,8067_K_6670_7847 vz,8067_K_6670_7847 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6290,ukhd,7848,8068_K_6670_7848 vz,8068_K_6670_7848 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6291,ukhd,7849,8069_K_6670_7849 vz,8069_K_6670_7849 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6292,ukhd,7850,8070_K_6670_7850 vz,8070_K_6670_7850 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6293,ukhd,7851,8071_K_6670_7851 vz,8071_K_6670_7851 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6294,ukhd,7852,8072_K_6670_7852 vz,8072_K_6670_7852 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6295,ukhd,7853,8073_K_6670_7853 vz,8073_K_6670_7853 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
6296,ukhd,7854,8074_K_6670_7854 vz,8074_K_6670_7854 vz,15,2026-06-22 15:20:27.783000,2026-06-22 15:20:25.693000
