sensor_id,name,device_id,unit,irregular,cumulative,energy_type,source_type,protected
sensor_3391,Electricity meter 3391,,kWh,True,False,electricity,,False
sensor_3392,Electricity meter 3392,,kWh,True,False,electricity,,False
sensor_3393,Electricity meter 3393,,kWh,True,False,electricity,,False
sensor_3394,Electricity meter 3394,,kWh,True,False,electricity,,False
sensor_3395,Electricity meter 3395,,kWh,True,False,electricity,,False
sensor_3396,Electricity meter 3396,,kWh,True,False,electricity,,False
sensor_3397,Electricity meter 3397,,kWh,True,False,electricity,,False
sensor_3398,Electricity meter 3398,,kWh,True,False,electricity,,False
sensor_3399,Electricity meter 3399,,kWh,True,False,electricity,,False
sensor_3400,Electricity meter 3400,,kWh,True,False,electricity,,False
sensor_3401,Electricity meter 3401,,kWh,True,False,electricity,,False
sensor_3402,Electricity meter 3402,,kWh,True,False,electricity,,False
sensor_3403,Electricity meter 3403,,kWh,True,False,electricity,,False
sensor_3404,Electricity meter 3404,,kWh,True,False,electricity,,False
sensor_3405,Electricity meter 3405,,kWh,True,False,electricity,,False
sensor_3406,Electricity meter 3406,,kWh,True,False,electricity,,False
sensor_3407,Electricity meter 3407,,kWh,True,False,electricity,,False
sensor_3408,Electricity meter 3408,,kWh,True,False,electricity,,False
sensor_3409,Electricity meter 3409,,kWh,True,False,electricity,,False
sensor_3410,Electricity meter 3410,,kWh,True,False,electricity,,False
sensor_3411,Electricity meter 3411,,kWh,True,False,electricity,,False
sensor_3412,Electricity meter 3412,,kWh,True,False,electricity,,False
sensor_3413,Electricity meter 3413,,,True,False,electricity,,False
sensor_3414,Gas meter 3414,,kWh,True,False,gas,,False
sensor_3415,Gas meter 3415,,kWh,True,False,gas,,False
sensor_3416,Heating meter 3416,,kWh,True,False,heating,,False
sensor_3417,Heating meter 3417,,kWh,True,False,heating,,False
sensor_3418,Electricity meter 3418,,kWh,True,False,electricity,,False
sensor_3419,Electricity meter 3419,,kWh,True,False,electricity,,False
sensor_3420,Electricity meter 3420,,kWh,True,False,electricity,,False
sensor_3421,Electricity meter 3421,,kWh,True,False,electricity,,False
sensor_3422,Water meter 3422,,m³,True,False,water,,False
sensor_3423,Water meter 3423,,,True,False,water,,False
sensor_3424,Water meter 3424,,,True,False,water,,False
sensor_3425,Water meter 3425,,,True,False,water,,False
sensor_3426,Water meter 3426,,,True,False,water,,False
sensor_3427,Electricity meter 3427,,kWh,True,False,electricity,,False
sensor_3428,Electricity meter 3428,,kWh,True,False,electricity,,False
sensor_3429,Electricity meter 3429,,kWh,True,False,electricity,,False
sensor_3430,Electricity meter 3430,,kWh,True,False,electricity,,False
sensor_3431,Electricity meter 3431,,kWh,True,False,electricity,,False
sensor_3432,Electricity meter 3432,,kWh,True,False,electricity,,False
sensor_3433,Electricity meter 3433,,kWh,True,False,electricity,,False
sensor_3434,Electricity meter 3434,,kWh,True,False,electricity,,False
sensor_3435,Electricity meter 3435,,kWh,True,False,electricity,,False
sensor_3436,Electricity meter 3436,,kWh,True,False,electricity,,False
sensor_3437,Electricity meter 3437,,kWh,True,False,electricity,,False
sensor_3438,Electricity meter 3438,,kWh,True,False,electricity,,False
sensor_3439,Electricity meter 3439,,kWh,True,False,electricity,,False
sensor_3440,Electricity meter 3440,,kWh,True,False,electricity,,False
sensor_3441,Electricity meter 3441,,kWh,True,False,electricity,,False
sensor_3442,Electricity meter 3442,,kWh,True,False,electricity,,False
sensor_3443,Electricity meter 3443,,kWh,True,False,electricity,,False
sensor_3444,Electricity meter 3444,,kWh,True,False,electricity,,False
sensor_3445,Electricity meter 3445,,kWh,True,False,electricity,,False
sensor_3446,Electricity meter 3446,,kWh,True,False,electricity,,False
sensor_3447,Electricity meter 3447,,kWh,True,False,electricity,,False
sensor_3448,Electricity meter 3448,,kWh,True,False,electricity,,False
sensor_3449,Electricity meter 3449,,kWh,True,False,electricity,,False
sensor_3450,Electricity meter 3450,,kWh,True,False,electricity,,False
sensor_3451,Electricity meter 3451,,kWh,True,False,electricity,,False
sensor_3452,Electricity meter 3452,,kWh,True,False,electricity,,False
sensor_3453,Electricity meter 3453,,kWh,True,False,electricity,,False
sensor_3454,Utility meter 3454,,,True,False,,,False
sensor_3455,Utility meter 3455,,,True,False,,,False
sensor_3456,Utility meter 3456,,l/h,True,False,,,False
sensor_3457,Utility meter 3457,,,True,False,,,False
sensor_3458,Utility meter 3458,,,True,False,,,False
sensor_3459,Utility meter 3459,,,True,False,,,False
sensor_3460,Utility meter 3460,,l/h,True,False,,,False
sensor_3461,Utility meter 3461,,,True,False,,,False
sensor_3462,Utility meter 3462,,,True,False,,,False
sensor_3463,Utility meter 3463,,,True,False,,,False
sensor_3464,Electricity meter 3464,,kWh,True,False,electricity,,False
sensor_3465,Electricity meter 3465,,kWh,True,False,electricity,,False
sensor_3466,Electricity meter 3466,,kWh,True,False,electricity,,False
sensor_3467,Electricity meter 3467,,kWh,True,False,electricity,,False
sensor_3468,Electricity meter 3468,,kWh,True,False,electricity,,False
sensor_3469,Electricity meter 3469,,kWh,True,False,electricity,,False
sensor_3470,Electricity meter 3470,,kWh,True,False,electricity,,False
sensor_3471,Electricity meter 3471,,kWh,True,False,electricity,,False
sensor_3472,Electricity meter 3472,,kWh,True,False,electricity,,False
sensor_3473,Electricity meter 3473,,kWh,True,False,electricity,,False
sensor_3474,Electricity meter 3474,,kWh,True,False,electricity,,False
sensor_3475,Electricity meter 3475,,kWh,True,False,electricity,,False
sensor_3476,Electricity meter 3476,,kWh,True,False,electricity,,False
sensor_3477,Electricity meter 3477,,kWh,True,False,electricity,,False
sensor_3478,Electricity meter 3478,,kWh,True,False,electricity,,False
sensor_3479,Electricity meter 3479,,kWh,True,False,electricity,,False
sensor_3480,Electricity meter 3480,,kWh,True,False,electricity,,False
sensor_3481,Electricity meter 3481,,kWh,True,False,electricity,,False
sensor_3482,Electricity meter 3482,,kWh,True,False,electricity,,False
sensor_3483,Electricity meter 3483,,kWh,True,False,electricity,,False
sensor_3484,Electricity meter 3484,,kWh,True,False,electricity,,False
sensor_3485,Electricity meter 3485,,kWh,True,False,electricity,,False
sensor_3486,Electricity meter 3486,,kWh,True,False,electricity,,False
sensor_3487,Electricity meter 3487,,kWh,True,False,electricity,,False
sensor_3488,Electricity meter 3488,,kWh,True,False,electricity,,False
sensor_3489,Electricity meter 3489,,kWh,True,False,electricity,,False
sensor_3490,Electricity meter 3490,,kWh,True,False,electricity,,False
sensor_3491,Electricity meter 3491,,kWh,True,False,electricity,,False
sensor_3492,Electricity meter 3492,,kWh,True,False,electricity,,False
sensor_3493,Electricity meter 3493,,kWh,True,False,electricity,,False
sensor_3494,Electricity meter 3494,,kWh,True,False,electricity,,False
sensor_3495,Electricity meter 3495,,kWh,True,False,electricity,,False
sensor_3496,Electricity meter 3496,,kWh,True,False,electricity,,False
sensor_3497,Electricity meter 3497,,kWh,True,False,electricity,,False
sensor_3498,Electricity meter 3498,,kWh,True,False,electricity,,False
sensor_3499,Electricity meter 3499,,kWh,True,False,electricity,,False
sensor_3500,Electricity meter 3500,,kWh,True,False,electricity,,False
sensor_3501,Electricity meter 3501,,kWh,True,False,electricity,,False
sensor_3502,Electricity meter 3502,,kWh,True,False,electricity,,False
sensor_3503,Electricity meter 3503,,kWh,True,False,electricity,,False
sensor_3504,Electricity meter 3504,,kWh,True,False,electricity,,False
sensor_3505,Electricity meter 3505,,kWh,True,False,electricity,,False
sensor_3506,Electricity meter 3506,,kWh,True,False,electricity,,False
sensor_3507,Electricity meter 3507,,kWh,True,False,electricity,,False
sensor_3508,Electricity meter 3508,,kWh,True,False,electricity,,False
sensor_3509,Electricity meter 3509,,kWh,True,False,electricity,,False
sensor_3510,Electricity meter 3510,,kWh,True,False,electricity,,False
sensor_3511,Electricity meter 3511,,kWh,True,False,electricity,,False
sensor_3512,Electricity meter 3512,,kWh,True,False,electricity,,False
sensor_3513,Electricity meter 3513,,kWh,True,False,electricity,,False
sensor_3514,Electricity meter 3514,,kWh,True,False,electricity,,False
sensor_3515,Electricity meter 3515,,kWh,True,False,electricity,,False
sensor_3516,Electricity meter 3516,,kWh,True,False,electricity,,False
sensor_3517,Electricity meter 3517,,kWh,True,False,electricity,,False
sensor_3518,Electricity meter 3518,,kWh,True,False,electricity,,False
sensor_3519,Electricity meter 3519,,kWh,True,False,electricity,,False
sensor_3520,Electricity meter 3520,,kWh,True,False,electricity,,False
sensor_3521,Electricity meter 3521,,kWh,True,False,electricity,,False
sensor_3522,Electricity meter 3522,,kWh,True,False,electricity,,False
sensor_3523,Electricity meter 3523,,kWh,True,False,electricity,,False
sensor_3524,Electricity meter 3524,,kWh,True,False,electricity,,False
sensor_3525,Electricity meter 3525,,kWh,True,False,electricity,,False
sensor_3526,Electricity meter 3526,,kWh,True,False,electricity,,False
sensor_3527,Electricity meter 3527,,kWh,True,False,electricity,,False
sensor_3528,Electricity meter 3528,,kWh,True,False,electricity,,False
sensor_3529,Electricity meter 3529,,kWh,True,False,electricity,,False
sensor_3530,Electricity meter 3530,,kWh,True,False,electricity,,False
sensor_3531,Electricity meter 3531,,kWh,True,False,electricity,,False
sensor_3532,Electricity meter 3532,,kWh,True,False,electricity,,False
sensor_3533,Electricity meter 3533,,kWh,True,False,electricity,,False
sensor_3534,Electricity meter 3534,,kWh,True,False,electricity,,False
sensor_3535,Electricity meter 3535,,kW,True,False,electricity,,False
sensor_3536,Electricity meter 3536,,kWh,True,False,electricity,,False
sensor_3537,Electricity meter 3537,,kWh,True,False,electricity,,False
sensor_3538,Electricity meter 3538,,kW,True,False,electricity,,False
sensor_3539,Electricity meter 3539,,kWh,True,False,electricity,,False
sensor_3540,Electricity meter 3540,,kWh,True,False,electricity,,False
sensor_3541,Electricity meter 3541,,kWh,True,False,electricity,,False
sensor_3542,Electricity meter 3542,,kWh,True,False,electricity,,False
sensor_3543,Electricity meter 3543,,kWh,True,False,electricity,,False
sensor_3544,Electricity meter 3544,,kWh,True,False,electricity,,False
sensor_3545,Electricity meter 3545,,kWh,True,False,electricity,,False
sensor_3546,Electricity meter 3546,,kWh,True,False,electricity,,False
sensor_3547,Electricity meter 3547,,kWh,True,False,electricity,,False
sensor_3548,Electricity meter 3548,,kWh,True,False,electricity,,False
sensor_3549,Electricity meter 3549,,kWh,True,False,electricity,,False
sensor_3550,Electricity meter 3550,,kWh,True,False,electricity,,False
sensor_3551,Electricity meter 3551,,kWh,True,False,electricity,,False
sensor_3552,Electricity meter 3552,,kWh,True,False,electricity,,False
sensor_3553,Electricity meter 3553,,kWh,True,False,electricity,,False
sensor_3554,Electricity meter 3554,,kWh,True,False,electricity,,False
sensor_3555,Electricity meter 3555,,kWh,True,False,electricity,,False
sensor_3556,Electricity meter 3556,,kWh,True,False,electricity,,False
sensor_3557,Electricity meter 3557,,kWh,True,False,electricity,,False
sensor_3558,Electricity meter 3558,,kWh,True,False,electricity,,False
sensor_3559,Electricity meter 3559,,kWh,True,False,electricity,,False
sensor_3560,Electricity meter 3560,,kWh,True,False,electricity,,False
sensor_3561,Electricity meter 3561,,kWh,True,False,electricity,,False
sensor_3562,Electricity meter 3562,,kWh,True,False,electricity,,False
sensor_3563,Electricity meter 3563,,kWh,True,False,electricity,,False
sensor_3564,Electricity meter 3564,,kWh,True,False,electricity,,False
sensor_3565,Electricity meter 3565,,kWh,True,False,electricity,,False
sensor_3566,Electricity meter 3566,,kWh,True,False,electricity,,False
sensor_3567,Electricity meter 3567,,kWh,True,False,electricity,,False
sensor_3568,Electricity meter 3568,,kWh,True,False,electricity,,False
sensor_3569,Electricity meter 3569,,kWh,True,False,electricity,,False
sensor_3570,Electricity meter 3570,,kWh,True,False,electricity,,False
sensor_3571,Electricity meter 3571,,kWh,True,False,electricity,,False
sensor_3572,Electricity meter 3572,,kWh,True,False,electricity,,False
sensor_3573,Electricity meter 3573,,kWh,True,False,electricity,,False
sensor_3574,Electricity meter 3574,,kWh,True,False,electricity,,False
sensor_3575,Electricity meter 3575,,kWh,True,False,electricity,,False
sensor_3576,Electricity meter 3576,,kWh,True,False,electricity,,False
sensor_3577,Electricity meter 3577,,kWh,True,False,electricity,,False
sensor_3578,Electricity meter 3578,,kWh,True,False,electricity,,False
sensor_3579,Electricity meter 3579,,kWh,True,False,electricity,,False
sensor_3580,Electricity meter 3580,,kWh,True,False,electricity,,False
sensor_3581,Electricity meter 3581,,kWh,True,False,electricity,,False
sensor_3582,Electricity meter 3582,,kWh,True,False,electricity,,False
sensor_3583,Electricity meter 3583,,kWh,True,False,electricity,,False
sensor_3584,Electricity meter 3584,,kWh,True,False,electricity,,False
sensor_3585,Electricity meter 3585,,kWh,True,False,electricity,,False
sensor_3586,Electricity meter 3586,,kWh,True,False,electricity,,False
sensor_3587,Electricity meter 3587,,kWh,True,False,electricity,,False
sensor_3588,Electricity meter 3588,,kWh,True,False,electricity,,False
sensor_3589,Electricity meter 3589,,kWh,True,False,electricity,,False
sensor_3590,Electricity meter 3590,,kWh,True,False,electricity,,False
sensor_3591,Electricity meter 3591,,kWh,True,False,electricity,,False
sensor_3592,Electricity meter 3592,,kWh,True,False,electricity,,False
sensor_3593,Electricity meter 3593,,kWh,True,False,electricity,,False
sensor_3594,Electricity meter 3594,,kWh,True,False,electricity,,False
sensor_3595,Electricity meter 3595,,kWh,True,False,electricity,,False
sensor_3596,Electricity meter 3596,,kWh,True,False,electricity,,False
sensor_3597,Electricity meter 3597,,kWh,True,False,electricity,,False
sensor_3598,Electricity meter 3598,,kWh,True,False,electricity,,False
sensor_3599,Electricity meter 3599,,kWh,True,False,electricity,,False
sensor_3600,Electricity meter 3600,,kWh,True,False,electricity,,False
sensor_3601,Electricity meter 3601,,kWh,True,False,electricity,,False
sensor_3602,Electricity meter 3602,,kWh,True,False,electricity,,False
sensor_3603,Electricity meter 3603,,kWh,True,False,electricity,,False
sensor_3604,Electricity meter 3604,,kWh,True,False,electricity,,False
sensor_3605,Electricity meter 3605,,kWh,True,False,electricity,,False
sensor_3606,Electricity meter 3606,,kWh,True,False,electricity,,False
sensor_3607,Electricity meter 3607,,kWh,True,False,electricity,,False
sensor_3608,Electricity meter 3608,,kWh,True,False,electricity,,False
sensor_3609,Electricity meter 3609,,kWh,True,False,electricity,,False
sensor_3610,Electricity meter 3610,,kWh,True,False,electricity,,False
sensor_3611,Electricity meter 3611,,kWh,True,False,electricity,,False
sensor_3612,Electricity meter 3612,,kWh,True,False,electricity,,False
sensor_3613,Electricity meter 3613,,kWh,True,False,electricity,,False
sensor_3614,Electricity meter 3614,,kWh,True,False,electricity,,False
sensor_3615,Electricity meter 3615,,kWh,True,False,electricity,,False
sensor_3616,Electricity meter 3616,,kWh,True,False,electricity,,False
sensor_3617,Electricity meter 3617,,kWh,True,False,electricity,,False
sensor_3618,Electricity meter 3618,,kWh,True,False,electricity,,False
sensor_3619,Electricity meter 3619,,kWh,True,False,electricity,,False
sensor_3620,Electricity meter 3620,,kWh,True,False,electricity,,False
sensor_3621,Electricity meter 3621,,kWh,True,False,electricity,,False
sensor_3622,Electricity meter 3622,,kWh,True,False,electricity,,False
sensor_3623,Electricity meter 3623,,kWh,True,False,electricity,,False
sensor_3624,Electricity meter 3624,,kWh,True,False,electricity,,False
sensor_3625,Electricity meter 3625,,kWh,True,False,electricity,,False
sensor_3626,Electricity meter 3626,,kWh,True,False,electricity,,False
sensor_3627,Electricity meter 3627,,kWh,True,False,electricity,,False
sensor_3628,Electricity meter 3628,,kWh,True,False,electricity,,False
sensor_3629,Electricity meter 3629,,kWh,True,False,electricity,,False
sensor_3630,Electricity meter 3630,,kWh,True,False,electricity,,False
sensor_3631,Electricity meter 3631,,kWh,True,False,electricity,,False
sensor_3632,Electricity meter 3632,,kWh,True,False,electricity,,False
sensor_3633,Electricity meter 3633,,kWh,True,False,electricity,,False
sensor_3634,Electricity meter 3634,,kWh,True,False,electricity,,False
sensor_3635,Electricity meter 3635,,kWh,True,False,electricity,,False
sensor_3636,Electricity meter 3636,,kWh,True,False,electricity,,False
sensor_3637,Electricity meter 3637,,kWh,True,False,electricity,,False
sensor_3638,Electricity meter 3638,,kWh,True,False,electricity,,False
sensor_3639,Electricity meter 3639,,kWh,True,False,electricity,,False
sensor_3640,Electricity meter 3640,,kWh,True,False,electricity,,False
sensor_3641,Electricity meter 3641,,kWh,True,False,electricity,,False
sensor_3642,Electricity meter 3642,,kWh,True,False,electricity,,False
sensor_3643,Utility meter 3643,,kWh,True,False,,,False
sensor_3644,Utility meter 3644,,kWh,True,False,,,False
sensor_3645,Electricity meter 3645,,kWh,True,False,electricity,,False
sensor_3646,Electricity meter 3646,,kWh,True,False,electricity,,False
sensor_3647,Electricity meter 3647,,kWh,True,False,electricity,,False
sensor_3648,Electricity meter 3648,,kWh,True,False,electricity,,False
sensor_3649,Electricity meter 3649,,kWh,True,False,electricity,,False
sensor_3650,Electricity meter 3650,,kWh,True,False,electricity,,False
sensor_3651,Electricity meter 3651,,kWh,True,False,electricity,,False
sensor_3652,Electricity meter 3652,,kWh,True,False,electricity,,False
sensor_3653,Electricity meter 3653,,kWh,True,False,electricity,,False
sensor_3654,Electricity meter 3654,,kWh,True,False,electricity,,False
sensor_3655,Electricity meter 3655,,kWh,True,False,electricity,,False
sensor_3656,Electricity meter 3656,,kWh,True,False,electricity,,False
sensor_3657,Electricity meter 3657,,kWh,True,False,electricity,,False
sensor_3658,Electricity meter 3658,,kWh,True,False,electricity,,False
sensor_3659,Electricity meter 3659,,kWh,True,False,electricity,,False
sensor_3660,Electricity meter 3660,,kWh,True,False,electricity,,False
sensor_3661,Electricity meter 3661,,kWh,True,False,electricity,,False
sensor_3662,Electricity meter 3662,,kWh,True,False,electricity,,False
sensor_3663,Electricity meter 3663,,kWh,True,False,electricity,,False
sensor_3664,Electricity meter 3664,,kWh,True,False,electricity,,False
sensor_3665,Electricity meter 3665,,kWh,True,False,electricity,,False
sensor_3666,Electricity meter 3666,,kWh,True,False,electricity,,False
sensor_3667,Electricity meter 3667,,kWh,True,False,electricity,,False
sensor_3668,Electricity meter 3668,,kWh,True,False,electricity,,False
sensor_3669,Electricity meter 3669,,kWh,True,False,electricity,,False
sensor_3670,Electricity meter 3670,,kWh,True,False,electricity,,False
sensor_3671,Electricity meter 3671,,kWh,True,False,electricity,,False
sensor_3672,Electricity meter 3672,,kWh,True,False,electricity,,False
sensor_3673,Electricity meter 3673,,kWh,True,False,electricity,,False
sensor_3674,Electricity meter 3674,,kWh,True,False,electricity,,False
sensor_3675,Electricity meter 3675,,kWh,True,False,electricity,,False
sensor_3676,Electricity meter 3676,,kWh,True,False,electricity,,False
sensor_3677,Electricity meter 3677,,kWh,True,False,electricity,,False
sensor_3678,Electricity meter 3678,,kWh,True,False,electricity,,False
sensor_3679,Electricity meter 3679,,kWh,True,False,electricity,,False
sensor_3680,Electricity meter 3680,,kWh,True,False,electricity,,False
sensor_3681,Electricity meter 3681,,kWh,True,False,electricity,,False
sensor_3682,Electricity meter 3682,,kWh,True,False,electricity,,False
sensor_3683,Electricity meter 3683,,kWh,True,False,electricity,,False
sensor_3684,Electricity meter 3684,,kWh,True,False,electricity,,False
sensor_3685,Electricity meter 3685,,kWh,True,False,electricity,,False
sensor_3686,Electricity meter 3686,,kWh,True,False,electricity,,False
sensor_3687,Water meter 3687,,m³,True,False,water,,False
sensor_3688,Water meter 3688,,m³,True,False,water,,False
sensor_3689,Water meter 3689,,m³,True,False,water,,False
sensor_3690,Heating meter 3690,,kWh,True,False,heating,,False
sensor_3691,Heating meter 3691,,kWh,True,False,heating,,False
sensor_3692,Water meter 3692,,m³,True,False,water,,False
sensor_3693,Heating meter 3693,,kWh,True,False,heating,,False
sensor_3694,Water meter 3694,,m³,True,False,water,,False
sensor_3695,Water meter 3695,,m³,True,False,water,,False
sensor_3696,Water meter 3696,,m³,True,False,water,,False
sensor_3697,Heating meter 3697,,m³,True,False,heating,,False
sensor_3698,Heating meter 3698,,kWh,True,False,heating,,False
sensor_3699,Heating meter 3699,,kWh,True,False,heating,,False
sensor_3700,Heating meter 3700,,kWh,True,False,heating,,False
sensor_3701,Heating meter 3701,,kWh,True,False,heating,,False
sensor_3702,Heating meter 3702,,kWh,True,False,heating,,False
sensor_3703,Heating meter 3703,,kWh,True,False,heating,,False
sensor_3704,Heating meter 3704,,kWh,True,False,heating,,False
sensor_3705,Heating meter 3705,,kWh,True,False,heating,,False
sensor_3706,Heating meter 3706,,kWh,True,False,heating,,False
sensor_3707,Heating meter 3707,,kWh,True,False,heating,,False
sensor_3708,Heating meter 3708,,kWh,True,False,heating,,False
sensor_3709,Heating meter 3709,,kWh,True,False,heating,,False
sensor_3710,Water meter 3710,,m³,True,False,water,,False
sensor_3711,Water meter 3711,,m³,True,False,water,,False
sensor_3712,Heating meter 3712,,kWh,True,False,heating,,False
sensor_3713,Water meter 3713,,m³,True,False,water,,False
sensor_3714,Heating meter 3714,,kWh,True,False,heating,,False
sensor_3715,Water meter 3715,,m³,True,False,water,,False
sensor_3716,Water meter 3716,,m³,True,False,water,,False
sensor_3717,Heating meter 3717,,kWh,True,False,heating,,False
sensor_3718,Heating meter 3718,,kWh,True,False,heating,,False
sensor_3719,Heating meter 3719,,kWh,True,False,heating,,False
sensor_3720,Water meter 3720,,m³,True,False,water,,False
sensor_3721,Water meter 3721,,m³,True,False,water,,False
sensor_3722,Water meter 3722,,m³,True,False,water,,False
sensor_3723,Water meter 3723,,m³,True,False,water,,False
sensor_3724,Water meter 3724,,m³,True,False,water,,False
sensor_3725,Water meter 3725,,m³,True,False,water,,False
sensor_3726,Water meter 3726,,m³,True,False,water,,False
sensor_3727,Water meter 3727,,m³,True,False,water,,False
sensor_3728,Water meter 3728,,m³,True,False,water,,False
sensor_3729,Water meter 3729,,m³,True,False,water,,False
sensor_3730,Water meter 3730,,m³,True,False,water,,False
sensor_3731,Water meter 3731,,m³,True,False,water,,False
sensor_3732,Chilled water meter 3732,,kWh,True,False,cold,,False
sensor_3733,Heating meter 3733,,kWh,True,False,heating,,False
sensor_3734,Heating meter 3734,,kWh,True,False,heating,,False
sensor_3735,Heating meter 3735,,kWh,True,False,heating,,False
sensor_3736,Water meter 3736,,m³,True,False,water,,False
sensor_3737,Water meter 3737,,m³,True,False,water,,False
sensor_3738,Water meter 3738,,m³,True,False,water,,False
sensor_3739,Water meter 3739,,m³,True,False,water,,False
sensor_3740,Water meter 3740,,m³,True,False,water,,False
sensor_3741,Water meter 3741,,m³,True,False,water,,False
sensor_3742,Heating meter 3742,,kWh,True,False,heating,,False
sensor_3743,Gas meter 3743,,m³,True,False,gas,,False
sensor_3744,Gas meter 3744,,m³,True,False,gas,,False
sensor_3745,Heating meter 3745,,kWh,True,False,heating,,False
sensor_3746,Heating meter 3746,,kWh,True,False,heating,,False
sensor_3747,Water meter 3747,,m³,True,False,water,,False
sensor_3748,Heating meter 3748,,kWh,True,False,heating,,False
sensor_3749,Heating meter 3749,,kWh,True,False,heating,,False
sensor_3750,Heating meter 3750,,kWh,True,False,heating,,False
sensor_3751,Heating meter 3751,,kWh,True,False,heating,,False
sensor_3752,Heating meter 3752,,kWh,True,False,heating,,False
sensor_3753,Heating meter 3753,,kWh,True,False,heating,,False
sensor_3754,Water meter 3754,,m³,True,False,water,,False
sensor_3755,Water meter 3755,,m³,True,False,water,,False
sensor_3756,Heating meter 3756,,kWh,True,False,heating,,False
sensor_3757,Water meter 3757,,m³,True,False,water,,False
sensor_3758,Water meter 3758,,m³,True,False,water,,False
sensor_3759,Water meter 3759,,kWh,True,False,water,,False
sensor_3760,Water meter 3760,,m³,True,False,water,,False
sensor_3761,Heating meter 3761,,kWh,True,False,heating,,False
sensor_3762,Heating meter 3762,,kWh,True,False,heating,,False
sensor_3763,Heating meter 3763,,kWh,True,False,heating,,False
sensor_3764,Heating meter 3764,,kWh,True,False,heating,,False
sensor_3765,Electricity meter 3765,,kWh,True,False,electricity,,False
sensor_3766,Electricity meter 3766,,kWh,True,False,electricity,,False
sensor_3767,Electricity meter 3767,,kWh,True,False,electricity,,False
sensor_3768,Electricity meter 3768,,kWh,True,False,electricity,,False
sensor_3769,Electricity meter 3769,,kWh,True,False,electricity,,False
sensor_3770,Electricity meter 3770,,kWh,True,False,electricity,,False
sensor_3771,Electricity meter 3771,,kWh,True,False,electricity,,False
sensor_3772,Electricity meter 3772,,kWh,True,False,electricity,,False
sensor_3773,Electricity meter 3773,,kWh,True,False,electricity,,False
sensor_3774,Electricity meter 3774,,kWh,True,False,electricity,,False
sensor_3775,Electricity meter 3775,,kWh,True,False,electricity,,False
sensor_3776,Electricity meter 3776,,kWh,True,False,electricity,,False
sensor_3777,Electricity meter 3777,,kWh,True,False,electricity,,False
sensor_3778,Electricity meter 3778,,kWh,True,False,electricity,,False
sensor_3779,Electricity meter 3779,,kWh,True,False,electricity,,False
sensor_3780,Electricity meter 3780,,kWh,True,False,electricity,,False
sensor_3781,Electricity meter 3781,,kWh,True,False,electricity,,False
sensor_3782,Electricity meter 3782,,kWh,True,False,electricity,,False
sensor_3783,Electricity meter 3783,,kWh,True,False,electricity,,False
sensor_3784,Electricity meter 3784,,kWh,True,False,electricity,,False
sensor_3785,Electricity meter 3785,,kWh,True,False,electricity,,False
sensor_3786,Electricity meter 3786,,kWh,True,False,electricity,,False
sensor_3787,Electricity meter 3787,,kWh,True,False,electricity,,False
sensor_3788,Electricity meter 3788,,kWh,True,False,electricity,,False
sensor_3789,Electricity meter 3789,,kWh,True,False,electricity,,False
sensor_3790,Electricity meter 3790,,kWh,True,False,electricity,,False
sensor_3791,Electricity meter 3791,,kWh,True,False,electricity,,False
sensor_3792,Electricity meter 3792,,kWh,True,False,electricity,,False
sensor_3793,Electricity meter 3793,,kWh,True,False,electricity,,False
sensor_3794,Electricity meter 3794,,kWh,True,False,electricity,,False
sensor_3795,Heating meter 3795,,kWh,True,False,heating,,False
sensor_3796,Heating meter 3796,,kWh,True,False,heating,,False
sensor_3797,Heating meter 3797,,kWh,True,False,heating,,False
sensor_3798,Heating meter 3798,,kWh,True,False,heating,,False
sensor_3799,Heating meter 3799,,kWh,True,False,heating,,False
sensor_3800,Water meter 3800,,m³,True,False,water,,False
sensor_3801,Water meter 3801,,m³,True,False,water,,False
sensor_3802,Water meter 3802,,m³,True,False,water,,False
sensor_3803,Water meter 3803,,m³,True,False,water,,False
sensor_3804,Water meter 3804,,m³,True,False,water,,False
sensor_3805,Water meter 3805,,m³,True,False,water,,False
sensor_3806,Water meter 3806,,m³,True,False,water,,False
sensor_3807,Water meter 3807,,m³,True,False,water,,False
sensor_3808,Water meter 3808,,m³,True,False,water,,False
sensor_3809,Heating meter 3809,,kWh,True,False,heating,,False
sensor_3810,Water meter 3810,,m³,True,False,water,,False
sensor_3811,Water meter 3811,,m³,True,False,water,,False
sensor_3812,Water meter 3812,,m³,True,False,water,,False
sensor_3813,Water meter 3813,,m³,True,False,water,,False
sensor_3814,Water meter 3814,,m³,True,False,water,,False
sensor_3815,Heating meter 3815,,kWh,True,False,heating,,False
sensor_3816,Water meter 3816,,m³,True,False,water,,False
sensor_3817,Water meter 3817,,m³,True,False,water,,False
sensor_3818,Water meter 3818,,m³,True,False,water,,False
sensor_3819,Water meter 3819,,m³,True,False,water,,False
sensor_3820,Water meter 3820,,m³,True,False,water,,False
sensor_3821,Heating meter 3821,,kWh,True,False,heating,,False
sensor_3822,Heating meter 3822,,m³,True,False,heating,,False
sensor_3823,Water meter 3823,,m³,True,False,water,,False
sensor_3824,Electricity meter 3824,,kWh,True,False,electricity,,False
sensor_3825,Electricity meter 3825,,kWh,True,False,electricity,,False
sensor_3826,Electricity meter 3826,,kWh,True,False,electricity,,False
sensor_3827,Electricity meter 3827,,kWh,True,False,electricity,,False
sensor_3828,Heating meter 3828,,kWh,True,False,heating,,False
