sensor_id,source,external_id,external_key,label
sensor_3710,source_system_a,ext_1824,key_0090,Water meter 3710
sensor_3711,source_system_a,ext_1825,key_0091,Water meter 3711
sensor_3712,source_system_a,ext_1827,key_0108,Heating meter 3712
sensor_3713,source_system_a,ext_1828,key_0109,Water meter 3713
sensor_3714,source_system_a,ext_1830,key_0123,Heating meter 3714
sensor_3715,source_system_a,ext_1831,key_0134,Water meter 3715
sensor_3716,source_system_a,ext_1832,key_0143,Water meter 3716
sensor_3717,source_system_a,ext_1833,key_0144,Heating meter 3717
sensor_3718,source_system_a,ext_1835,key_0146,Heating meter 3718
sensor_3719,source_system_a,ext_1836,key_0161,Heating meter 3719
sensor_3720,source_system_a,ext_1840,key_0165,Water meter 3720
sensor_3721,source_system_a,ext_1841,key_0166,Water meter 3721
sensor_3722,source_system_a,ext_1842,key_0167,Water meter 3722
sensor_3723,source_system_a,ext_1843,key_0168,Water meter 3723
sensor_3724,source_system_a,ext_1844,key_0169,Water meter 3724
sensor_3725,source_system_a,ext_1845,key_0170,Water meter 3725
sensor_3726,source_system_a,ext_1846,key_0171,Water meter 3726
sensor_3727,source_system_a,ext_1847,key_0172,Water meter 3727
sensor_3728,source_system_a,ext_1848,key_0173,Water meter 3728
sensor_3729,source_system_a,ext_1849,key_0174,Water meter 3729
sensor_3730,source_system_a,ext_1850,key_0175,Water meter 3730
sensor_3731,source_system_a,ext_1852,key_0176,Water meter 3731
sensor_3732,source_system_a,ext_1853,key_0177,Chilled water meter 3732
sensor_3733,source_system_a,ext_1855,key_0195,Heating meter 3733
sensor_3734,source_system_a,ext_1856,key_0196,Heating meter 3734
sensor_3735,source_system_a,ext_1858,key_0202,Heating meter 3735
sensor_3736,source_system_a,ext_1859,key_0203,Water meter 3736
sensor_3737,source_system_a,ext_1861,key_0220,Water meter 3737
sensor_3738,source_system_a,ext_1862,key_0224,Water meter 3738
sensor_3739,source_system_a,ext_1866,key_0229,Water meter 3739
sensor_3740,source_system_a,ext_1867,key_0232,Water meter 3740
sensor_3741,source_system_a,ext_1868,key_0233,Water meter 3741
sensor_3742,source_system_a,ext_1869,key_0238,Heating meter 3742
sensor_3743,source_system_a,ext_1871,key_0243,Gas meter 3743
sensor_3744,source_system_a,ext_1872,key_0245,Gas meter 3744
sensor_3745,source_system_a,ext_1873,key_0247,Heating meter 3745
sensor_3746,source_system_a,ext_1874,key_0248,Heating meter 3746
sensor_3747,source_system_a,ext_1877,key_0253,Water meter 3747
sensor_3748,source_system_a,ext_1878,key_0254,Heating meter 3748
sensor_3749,source_system_a,ext_1880,key_0256,Heating meter 3749
sensor_3750,source_system_a,ext_1881,key_0260,Heating meter 3750
sensor_3751,source_system_a,ext_1882,key_0306,Heating meter 3751
sensor_3752,source_system_a,ext_1884,key_0308,Heating meter 3752
sensor_3753,source_system_a,ext_1885,key_0310,Heating meter 3753
sensor_3754,source_system_a,ext_1886,key_0311,Water meter 3754
sensor_3755,source_system_a,ext_1887,key_0312,Water meter 3755
sensor_3756,source_system_a,ext_1888,key_0316,Heating meter 3756
sensor_3757,source_system_a,ext_1890,key_0321,Water meter 3757
sensor_3758,source_system_a,ext_1891,key_0323,Water meter 3758
sensor_3759,source_system_a,ext_1892,key_0324,Water meter 3759
sensor_3760,source_system_a,ext_1895,key_0328,Water meter 3760
sensor_3761,source_system_a,ext_1898,key_0331,Heating meter 3761
sensor_3762,source_system_a,ext_1900,key_0345,Heating meter 3762
sensor_3763,source_system_a,ext_1901,key_0346,Heating meter 3763
sensor_3764,source_system_a,ext_1902,key_0347,Heating meter 3764
sensor_3765,source_system_a,ext_1910,key_0369,Electricity meter 3765
sensor_3766,source_system_a,ext_1911,key_0370,Electricity meter 3766
sensor_3767,source_system_a,ext_1912,key_0373,Electricity meter 3767
sensor_3768,source_system_a,ext_1913,key_0374,Electricity meter 3768
sensor_3769,source_system_a,ext_1914,key_0375,Electricity meter 3769
sensor_3770,source_system_a,ext_1915,key_0376,Electricity meter 3770
sensor_3771,source_system_a,ext_1917,key_0378,Electricity meter 3771
sensor_3772,source_system_a,ext_1918,key_0379,Electricity meter 3772
sensor_3773,source_system_a,ext_1919,key_0380,Electricity meter 3773
sensor_3774,source_system_a,ext_1920,key_0381,Electricity meter 3774
sensor_3775,source_system_a,ext_1921,key_0382,Electricity meter 3775
sensor_3776,source_system_a,ext_1922,key_0383,Electricity meter 3776
sensor_3777,source_system_a,ext_1923,key_0385,Electricity meter 3777
sensor_3778,source_system_a,ext_1924,key_0386,Electricity meter 3778
sensor_3779,source_system_a,ext_1925,key_0387,Electricity meter 3779
sensor_3780,source_system_a,ext_1926,key_0388,Electricity meter 3780
sensor_3781,source_system_a,ext_1931,key_0410,Electricity meter 3781
sensor_3782,source_system_a,ext_1932,key_0417,Electricity meter 3782
sensor_3783,source_system_a,ext_1937,key_0570,Electricity meter 3783
sensor_3784,source_system_a,ext_1938,key_0571,Electricity meter 3784
sensor_3785,source_system_a,ext_1939,key_0579,Electricity meter 3785
sensor_3786,source_system_a,ext_1940,key_0580,Electricity meter 3786
sensor_3787,source_system_a,ext_1941,key_0581,Electricity meter 3787
sensor_3788,source_system_a,ext_1944,key_0589,Electricity meter 3788
sensor_3789,source_system_a,ext_1946,key_0590,Electricity meter 3789
sensor_3790,source_system_a,ext_1949,key_0599,Electricity meter 3790
sensor_3791,source_system_a,ext_1950,key_0600,Electricity meter 3791
sensor_3792,source_system_a,ext_1951,key_0601,Electricity meter 3792
sensor_3793,source_system_a,ext_1952,key_0602,Electricity meter 3793
sensor_3794,source_system_a,ext_1953,key_0635,Electricity meter 3794
sensor_3795,source_system_a,ext_1954,key_0669,Heating meter 3795
sensor_3796,source_system_a,ext_1957,key_0671,Heating meter 3796
sensor_3797,source_system_a,ext_1958,key_0672,Heating meter 3797
sensor_3798,source_system_a,ext_1959,key_0674,Heating meter 3798
sensor_3799,source_system_a,ext_1960,key_0675,Heating meter 3799
sensor_3800,source_system_a,ext_1964,key_0680,Water meter 3800
sensor_3801,source_system_a,ext_1965,key_0681,Water meter 3801
sensor_3802,source_system_a,ext_1966,key_0682,Water meter 3802
sensor_3803,source_system_a,ext_1968,key_0686,Water meter 3803
sensor_3804,source_system_a,ext_1971,key_0690,Water meter 3804
sensor_3805,source_system_a,ext_1972,key_0691,Water meter 3805
sensor_3806,source_system_a,ext_1973,key_0692,Water meter 3806
sensor_3807,source_system_a,ext_1974,key_0693,Water meter 3807
sensor_3808,source_system_a,ext_1975,key_0694,Water meter 3808
sensor_3809,source_system_a,ext_1981,key_0702,Heating meter 3809
sensor_3810,source_system_a,ext_1982,key_0703,Water meter 3810
sensor_3811,source_system_a,ext_1983,key_0704,Water meter 3811
sensor_3812,source_system_a,ext_1984,key_0705,Water meter 3812
sensor_3813,source_system_a,ext_1985,key_0706,Water meter 3813
sensor_3814,source_system_a,ext_1987,key_0707,Water meter 3814
sensor_3815,source_system_a,ext_2002,key_0730,Heating meter 3815
sensor_3816,source_system_a,ext_2009,key_0736,Water meter 3816
sensor_3817,source_system_a,ext_2024,key_0750,Water meter 3817
sensor_3818,source_system_a,ext_2040,key_0765,Water meter 3818
sensor_3819,source_system_a,ext_2056,key_0779,Water meter 3819
sensor_3820,source_system_a,ext_2058,key_0781,Water meter 3820
sensor_3821,source_system_a,ext_2070,key_0793,Heating meter 3821
sensor_3822,source_system_a,ext_2073,key_0796,Heating meter 3822
sensor_3823,source_system_a,ext_2080,key_0802,Water meter 3823
sensor_3824,source_system_a,ext_2081,key_0915,Electricity meter 3824
sensor_3825,source_system_a,ext_2082,key_0916,Electricity meter 3825
sensor_3826,source_system_a,ext_2087,key_0965,Electricity meter 3826
sensor_3827,source_system_a,ext_2091,key_0979,Electricity meter 3827
sensor_3828,source_system_a,ext_2092,key_0986,Heating meter 3828
sensor_3829,source_system_a,ext_2093,key_0989,Electricity meter 3829
sensor_3830,source_system_a,ext_2094,key_0990,Electricity meter 3830
sensor_3831,source_system_a,ext_2112,key_1011,Water meter 3831
sensor_3832,source_system_a,ext_2116,key_1026,Water meter 3832
sensor_3833,source_system_a,ext_2117,key_1027,Water meter 3833
sensor_3834,source_system_a,ext_2118,key_1028,Water meter 3834
sensor_3835,source_system_a,ext_2120,key_1038,Water meter 3835
sensor_3836,source_system_a,ext_2124,key_1043,Heating meter 3836
sensor_3837,source_system_a,ext_2125,key_1045,Heating meter 3837
sensor_3838,source_system_a,ext_2126,key_1046,Heating meter 3838
sensor_3839,source_system_a,ext_2127,key_1048,Heating meter 3839
sensor_3840,source_system_a,ext_2128,key_1049,Heating meter 3840
sensor_3841,source_system_a,ext_2132,key_1071,Heating meter 3841
sensor_3842,source_system_a,ext_2139,key_1099,Heating meter 3842
sensor_3843,source_system_a,ext_2140,key_1104,Heating meter 3843
sensor_3844,source_system_a,ext_2141,key_1109,Heating meter 3844
sensor_3845,source_system_a,ext_2144,key_1122,Chilled water meter 3845
sensor_3846,source_system_a,ext_2150,key_1181,Water meter 3846
sensor_3847,source_system_a,ext_2153,key_1185,Heating meter 3847
sensor_3848,source_system_a,ext_2154,key_1186,Water meter 3848
sensor_3849,source_system_a,ext_2155,key_1187,Water meter 3849
sensor_3850,source_system_a,ext_2156,key_1188,Chilled water meter 3850
sensor_3851,source_system_a,ext_2158,key_1190,Water meter 3851
sensor_3852,source_system_a,ext_2159,key_1192,Water meter 3852
sensor_3853,source_system_a,ext_2160,key_1193,Water meter 3853
sensor_3854,source_system_a,ext_2161,key_1194,Water meter 3854
sensor_3855,source_system_a,ext_2162,key_1195,Water meter 3855
sensor_3856,source_system_a,ext_2163,key_1196,Water meter 3856
sensor_3857,source_system_a,ext_2164,key_1199,Heating meter 3857
sensor_3858,source_system_a,ext_2165,key_1200,Heating meter 3858
sensor_3859,source_system_a,ext_2166,key_1201,Chilled water meter 3859
sensor_3860,source_system_a,ext_2168,key_1202,Water meter 3860
sensor_3861,source_system_a,ext_2169,key_1203,Heating meter 3861
sensor_3862,source_system_a,ext_2170,key_1204,Water meter 3862
sensor_3863,source_system_a,ext_2171,key_1206,Water meter 3863
sensor_3864,source_system_a,ext_2172,key_1207,Water meter 3864
sensor_3865,source_system_a,ext_2174,key_1214,Heating meter 3865
sensor_3866,source_system_a,ext_2175,key_1216,Water meter 3866
sensor_3867,source_system_a,ext_2178,key_1217,Water meter 3867
sensor_3868,source_system_a,ext_2179,key_1218,Water meter 3868
sensor_3869,source_system_a,ext_2180,key_1219,Water meter 3869
sensor_3870,source_system_a,ext_2181,key_1220,Water meter 3870
sensor_3871,source_system_a,ext_2183,key_1222,Water meter 3871
sensor_3872,source_system_a,ext_2184,key_1223,Water meter 3872
sensor_3873,source_system_a,ext_2185,key_1224,Water meter 3873
sensor_3874,source_system_a,ext_2186,key_1225,Water meter 3874
sensor_3875,source_system_a,ext_2187,key_1230,Water meter 3875
sensor_3876,source_system_a,ext_2190,key_1233,Water meter 3876
sensor_3877,source_system_a,ext_2191,key_1234,Water meter 3877
sensor_3878,source_system_a,ext_2193,key_1241,Water meter 3878
sensor_3879,source_system_a,ext_2194,key_1242,Water meter 3879
sensor_3880,source_system_a,ext_2195,key_1261,Water meter 3880
sensor_3881,source_system_a,ext_2198,key_1267,Water meter 3881
sensor_3882,source_system_a,ext_2199,key_1268,Water meter 3882
sensor_3883,source_system_a,ext_2201,key_1270,Chilled water meter 3883
sensor_3884,source_system_a,ext_2202,key_1271,Chilled water meter 3884
sensor_3885,source_system_a,ext_2207,key_1276,Water meter 3885
sensor_3886,source_system_a,ext_2208,key_1277,Water meter 3886
sensor_3887,source_system_a,ext_2209,key_1295,Water meter 3887
sensor_3888,source_system_a,ext_2210,key_1296,Water meter 3888
sensor_3889,source_system_a,ext_2211,key_1297,Water meter 3889
sensor_3890,source_system_a,ext_2213,key_1299,Water meter 3890
sensor_3891,source_system_a,ext_2217,key_1302,Water meter 3891
sensor_3892,source_system_a,ext_2218,key_1312,Heating meter 3892
sensor_3893,source_system_a,ext_2219,key_1313,Heating meter 3893
sensor_3894,source_system_a,ext_2220,key_1314,Heating meter 3894
sensor_3895,source_system_a,ext_2221,key_1315,Heating meter 3895
sensor_3896,source_system_a,ext_2222,key_1316,Heating meter 3896
sensor_3897,source_system_a,ext_2223,key_1334,Heating meter 3897
sensor_3898,source_system_a,ext_2225,key_1338,Heating meter 3898
sensor_3899,source_system_a,ext_2226,key_1339,Heating meter 3899
sensor_3900,source_system_a,ext_2227,key_1340,Heating meter 3900
sensor_3901,source_system_a,ext_2228,key_1341,Heating meter 3901
sensor_3902,source_system_a,ext_2229,key_1342,Chilled water meter 3902
sensor_3903,source_system_a,ext_2230,key_1343,Heating meter 3903
sensor_3904,source_system_a,ext_2231,key_1344,Chilled water meter 3904
sensor_3905,source_system_a,ext_2232,key_1357,Water meter 3905
sensor_3906,source_system_a,ext_2233,key_1358,Water meter 3906
sensor_3907,source_system_a,ext_2234,key_1359,Water meter 3907
sensor_3908,source_system_a,ext_2236,key_1360,Water meter 3908
sensor_3909,source_system_a,ext_2237,key_1361,Water meter 3909
sensor_3910,source_system_a,ext_2238,key_1362,Water meter 3910
sensor_3911,source_system_a,ext_2239,key_1363,Water meter 3911
sensor_3912,source_system_a,ext_2240,key_1364,Water meter 3912
sensor_3913,source_system_a,ext_2242,key_1377,Water meter 3913
sensor_3914,source_system_a,ext_2243,key_1378,Water meter 3914
sensor_3915,source_system_a,ext_2247,key_1393,Heating meter 3915
sensor_3916,source_system_a,ext_2248,key_1392,Heating meter 3916
sensor_3917,source_system_a,ext_2249,key_1394,Heating meter 3917
sensor_3918,source_system_a,ext_2250,key_1395,Water meter 3918
sensor_3919,source_system_a,ext_2285,key_1445,Water meter 3919
sensor_3920,source_system_a,ext_2287,key_1468,Water meter 3920
sensor_3921,source_system_a,ext_2288,key_1469,Water meter 3921
sensor_3922,source_system_a,ext_2290,key_1492,Heating meter 3922
sensor_3923,source_system_a,ext_2291,key_1496,Water meter 3923
sensor_3924,source_system_a,ext_2292,key_1497,Water meter 3924
sensor_3925,source_system_a,ext_2293,key_1498,Water meter 3925
sensor_3926,source_system_a,ext_2294,key_1511,Water meter 3926
sensor_3927,source_system_a,ext_2296,key_1552,Water meter 3927
sensor_3928,source_system_a,ext_2297,key_1558,Water meter 3928
sensor_3929,source_system_a,ext_2298,key_1560,Water meter 3929
sensor_3930,source_system_a,ext_2299,key_1579,Water meter 3930
sensor_3931,source_system_a,ext_2300,key_1580,Heating meter 3931
sensor_3932,source_system_a,ext_2302,key_1581,Heating meter 3932
sensor_3933,source_system_a,ext_2303,key_1582,Heating meter 3933
sensor_3934,source_system_a,ext_2304,key_1583,Heating meter 3934
sensor_3935,source_system_a,ext_2305,key_1584,Heating meter 3935
sensor_3936,source_system_a,ext_2306,key_1585,Heating meter 3936
sensor_3937,source_system_a,ext_2307,key_1586,Heating meter 3937
sensor_3938,source_system_a,ext_2308,key_1587,Heating meter 3938
sensor_3939,source_system_a,ext_2309,key_1589,Water meter 3939
sensor_3940,source_system_a,ext_2310,key_1590,Water meter 3940
sensor_3941,source_system_a,ext_2314,key_1615,Water meter 3941
sensor_3942,source_system_a,ext_2315,key_1616,Water meter 3942
sensor_3943,source_system_a,ext_2316,key_1617,Heating meter 3943
sensor_3944,source_system_a,ext_2317,key_1634,Heating meter 3944
sensor_3945,source_system_a,ext_2318,key_1641,Chilled water meter 3945
sensor_3946,source_system_a,ext_2319,key_1643,Water meter 3946
sensor_3947,source_system_a,ext_2320,key_1654,Water meter 3947
sensor_3948,source_system_a,ext_2325,key_1659,Water meter 3948
sensor_3949,source_system_a,ext_2327,key_1661,Water meter 3949
sensor_3950,source_system_a,ext_2328,key_1662,Water meter 3950
sensor_3951,source_system_a,ext_2330,key_1664,Water meter 3951
sensor_3952,source_system_a,ext_2331,key_1665,Water meter 3952
sensor_3953,source_system_a,ext_2332,key_1666,Water meter 3953
sensor_3954,source_system_a,ext_2334,key_1762,Electricity meter 3954
sensor_3955,source_system_a,ext_2341,key_1784,Electricity meter 3955
sensor_3956,source_system_a,ext_2342,key_1785,Electricity meter 3956
sensor_3957,source_system_a,ext_2343,key_1786,Electricity meter 3957
sensor_3958,source_system_a,ext_2347,key_1792,Water meter 3958
sensor_3959,source_system_a,ext_2349,key_1810,Electricity meter 3959
sensor_3960,source_system_a,ext_2352,key_1821,Water meter 3960
sensor_3961,source_system_a,ext_2353,key_1824,Water meter 3961
sensor_3962,source_system_a,ext_2354,key_1832,Water meter 3962
sensor_3963,source_system_a,ext_2356,key_1836,Chilled water meter 3963
sensor_3964,source_system_a,ext_2357,key_1837,Chilled water meter 3964
sensor_3965,source_system_a,ext_2359,key_1956,Heating meter 3965
sensor_3966,source_system_a,ext_2361,key_2034,Water meter 3966
sensor_3967,source_system_a,ext_2364,key_2035,Water meter 3967
sensor_3968,source_system_a,ext_2366,key_2040,Heating meter 3968
sensor_3969,source_system_a,ext_2371,key_2045,Water meter 3969
sensor_3970,source_system_a,ext_2372,key_2046,Water meter 3970
sensor_3971,source_system_a,ext_2373,key_2047,Water meter 3971
sensor_3972,source_system_a,ext_2375,key_2048,Water meter 3972
sensor_3973,source_system_a,ext_2376,key_2049,Water meter 3973
sensor_3974,source_system_a,ext_2377,key_2050,Water meter 3974
sensor_3975,source_system_a,ext_2378,key_2051,Water meter 3975
sensor_3976,source_system_a,ext_2379,key_2052,Water meter 3976
sensor_3977,source_system_a,ext_2380,key_2053,Water meter 3977
sensor_3978,source_system_a,ext_2381,key_2054,Water meter 3978
sensor_3979,source_system_a,ext_2382,key_2055,Water meter 3979
sensor_3980,source_system_a,ext_2383,key_2056,Water meter 3980
sensor_3981,source_system_a,ext_2384,key_2085,Heating meter 3981
sensor_3982,source_system_a,ext_2386,key_2086,Water meter 3982
sensor_3983,source_system_a,ext_2387,key_2116,Water meter 3983
sensor_3984,source_system_a,ext_2388,key_2118,Chilled water meter 3984
sensor_3985,source_system_a,ext_2389,key_2120,Water meter 3985
sensor_3986,source_system_a,ext_2390,key_2121,Water meter 3986
sensor_3987,source_system_a,ext_2391,key_2123,Water meter 3987
sensor_3988,source_system_a,ext_2392,key_2122,Water meter 3988
sensor_3989,source_system_a,ext_2393,key_2124,Water meter 3989
sensor_3990,source_system_a,ext_2395,key_2125,Water meter 3990
sensor_3991,source_system_a,ext_2396,key_2126,Water meter 3991
sensor_3992,source_system_a,ext_2397,key_2129,Water meter 3992
sensor_3993,source_system_a,ext_2405,key_2175,Electricity meter 3993
sensor_3994,source_system_a,ext_2406,key_2192,Water meter 3994
sensor_3995,source_system_a,ext_2407,key_2193,Heating meter 3995
sensor_3996,source_system_a,ext_2411,key_2247,Water meter 3996
sensor_3997,source_system_a,ext_2412,key_2248,Water meter 3997
sensor_3998,source_system_a,ext_2416,key_2332,Heating meter 3998
sensor_3999,source_system_a,ext_2417,key_2363,Gas meter 3999
sensor_4000,source_system_a,ext_2418,key_2368,Heating meter 4000
sensor_4001,source_system_a,ext_2419,key_2369,Heating meter 4001
sensor_4002,source_system_a,ext_2420,key_2370,Heating meter 4002
sensor_4003,source_system_a,ext_2421,key_2371,Heating meter 4003
sensor_4004,source_system_a,ext_2422,key_2372,Heating meter 4004
sensor_4005,source_system_a,ext_2424,key_2373,Heating meter 4005
sensor_4006,source_system_a,ext_2425,key_2374,Heating meter 4006
sensor_4007,source_system_a,ext_2426,key_2375,Heating meter 4007
sensor_4008,source_system_a,ext_2427,key_2376,Electricity meter 4008
sensor_4009,source_system_a,ext_2428,key_2384,Electricity meter 4009
sensor_4010,source_system_a,ext_2429,key_2385,Electricity meter 4010
sensor_4011,source_system_a,ext_2430,key_2386,Electricity meter 4011
sensor_4012,source_system_a,ext_2432,key_2528,Electricity meter 4012
sensor_4013,source_system_a,ext_2433,key_2529,Electricity meter 4013
sensor_4014,source_system_a,ext_2435,key_2530,Electricity meter 4014
sensor_4015,source_system_a,ext_2436,key_2531,Electricity meter 4015
sensor_4016,source_system_a,ext_2437,key_2532,Electricity meter 4016
sensor_4017,source_system_a,ext_2438,key_2533,Electricity meter 4017
sensor_4018,source_system_a,ext_2439,key_2534,Electricity meter 4018
sensor_4019,source_system_a,ext_2440,key_2535,Electricity meter 4019
sensor_4020,source_system_a,ext_2441,key_2536,Electricity meter 4020
sensor_4021,source_system_a,ext_2442,key_2537,Electricity meter 4021
sensor_4022,source_system_a,ext_2443,key_2538,Electricity meter 4022
sensor_4023,source_system_a,ext_2444,key_2539,Electricity meter 4023
sensor_4024,source_system_a,ext_2446,key_2540,Electricity meter 4024
sensor_4025,source_system_a,ext_2447,key_2541,Electricity meter 4025
sensor_4026,source_system_a,ext_2448,key_2542,Electricity meter 4026
sensor_4027,source_system_a,ext_2449,key_2543,Electricity meter 4027
sensor_4028,source_system_a,ext_2450,key_2544,Electricity meter 4028
sensor_4029,source_system_a,ext_2451,key_2545,Electricity meter 4029
sensor_4030,source_system_a,ext_2452,key_2547,Utility meter 4030
sensor_4031,source_system_a,ext_2453,key_2548,Heating meter 4031
sensor_4032,source_system_a,ext_2454,key_2549,Heating meter 4032
sensor_4033,source_system_a,ext_2455,key_2550,Heating meter 4033
sensor_4034,source_system_a,ext_2457,key_2552,Heating meter 4034
sensor_4035,source_system_a,ext_2458,key_2564,Water meter 4035
sensor_4036,source_system_a,ext_2459,key_2566,Heating meter 4036
sensor_4037,source_system_a,ext_2460,key_2567,Heating meter 4037
sensor_4038,source_system_a,ext_2461,key_2569,Heating meter 4038
sensor_4039,source_system_a,ext_2462,key_2570,Heating meter 4039
sensor_4040,source_system_a,ext_2463,key_2571,Heating meter 4040
sensor_4041,source_system_a,ext_2464,key_2572,Heating meter 4041
sensor_4042,source_system_a,ext_2465,key_2573,Chilled water meter 4042
sensor_4043,source_system_a,ext_2466,key_2574,Chilled water meter 4043
sensor_4044,source_system_a,ext_2469,key_2575,Chilled water meter 4044
sensor_4045,source_system_a,ext_2470,key_2576,Chilled water meter 4045
sensor_4046,source_system_a,ext_2471,key_2577,Chilled water meter 4046
sensor_4047,source_system_a,ext_2472,key_2579,Water meter 4047
sensor_4048,source_system_a,ext_2473,key_2581,Water meter 4048
sensor_4049,source_system_a,ext_2474,key_2583,Water meter 4049
sensor_4050,source_system_a,ext_2475,key_2584,Water meter 4050
sensor_4051,source_system_a,ext_2477,key_2585,Water meter 4051
sensor_4052,source_system_a,ext_2478,key_2586,Water meter 4052
sensor_4053,source_system_a,ext_2479,key_2587,Water meter 4053
sensor_4054,source_system_a,ext_2480,key_2588,Water meter 4054
sensor_4055,source_system_a,ext_2481,key_2590,Water meter 4055
sensor_4056,source_system_a,ext_2482,key_2591,Water meter 4056
sensor_4057,source_system_a,ext_2484,key_2594,Water meter 4057
sensor_4058,source_system_a,ext_2485,key_2595,Water meter 4058
sensor_4059,source_system_a,ext_2486,key_2596,Water meter 4059
sensor_4060,source_system_a,ext_2488,key_2597,Water meter 4060
sensor_4061,source_system_a,ext_2489,key_2599,Water meter 4061
sensor_4062,source_system_a,ext_2490,key_2600,Water meter 4062
sensor_4063,source_system_a,ext_2491,key_2601,Water meter 4063
sensor_4064,source_system_a,ext_2492,key_2602,Water meter 4064
sensor_4065,source_system_a,ext_2493,key_2603,Water meter 4065
sensor_4066,source_system_a,ext_2494,key_2604,Water meter 4066
sensor_4067,source_system_a,ext_2495,key_2606,Water meter 4067
sensor_4068,source_system_a,ext_2496,key_2607,Water meter 4068
sensor_4069,source_system_a,ext_2497,key_2608,Water meter 4069
sensor_4070,source_system_a,ext_2499,key_2609,Water meter 4070
sensor_4071,source_system_a,ext_2500,key_2610,Utility meter 4071
sensor_4072,source_system_a,ext_2501,key_2611,Utility meter 4072
sensor_4073,source_system_a,ext_2502,key_2612,Water meter 4073
sensor_4074,source_system_a,ext_2503,key_2613,Water meter 4074
sensor_4075,source_system_a,ext_2504,key_2614,Water meter 4075
sensor_4076,source_system_a,ext_2505,key_2615,Water meter 4076
sensor_4077,source_system_a,ext_2506,key_2616,Water meter 4077
sensor_4078,source_system_a,ext_2507,key_2618,Water meter 4078
sensor_4079,source_system_a,ext_2508,key_2619,Water meter 4079
sensor_4080,source_system_a,ext_2510,key_2620,Water meter 4080
sensor_4081,source_system_a,ext_2511,key_2621,Water meter 4081
sensor_4082,source_system_a,ext_2512,key_2622,Water meter 4082
sensor_4083,source_system_a,ext_2793,key_3013,Electricity meter 4083
sensor_4084,source_system_a,ext_2937,key_0679,Heating meter 4084
sensor_4085,source_system_a,ext_2938,key_0586,Electricity meter 4085
sensor_4086,source_system_a,ext_2940,key_3018,Electricity meter 4086
sensor_4087,source_system_a,ext_2941,key_0699,Heating meter 4087
sensor_4088,source_system_a,ext_2942,key_3063,Utility meter 4088
sensor_4089,source_system_a,ext_2954,key_3072,Electricity meter 4089
sensor_4090,source_system_a,ext_2956,key_1150,Chilled water meter 4090
sensor_4091,source_system_a,ext_2958,key_1145,Chilled water meter 4091
sensor_4092,source_system_a,ext_2962,key_1148,Chilled water meter 4092
sensor_4093,source_system_a,ext_2975,key_1154,Chilled water meter 4093
sensor_4094,source_system_a,ext_2976,key_1161,Chilled water meter 4094
sensor_4095,source_system_a,ext_2981,key_1165,Chilled water meter 4095
sensor_4096,source_system_a,ext_2995,key_1110,Heating meter 4096
sensor_4097,source_system_a,ext_3000,key_1095,Heating meter 4097
sensor_4098,source_system_a,ext_3003,key_1098,Heating meter 4098
sensor_4099,source_system_a,ext_3004,key_1105,Utility meter 4099
sensor_4100,source_system_a,ext_3007,key_1106,Utility meter 4100
sensor_4101,source_system_a,ext_3012,key_1101,Utility meter 4101
sensor_4102,source_system_a,ext_3013,key_1129,Heating meter 4102
sensor_4103,source_system_a,ext_3018,key_1134,Heating meter 4103
sensor_4104,source_system_a,ext_3026,key_1139,Heating meter 4104
sensor_4105,source_system_a,ext_3044,key_3462,Heating meter 4105
sensor_4106,source_system_a,ext_3046,key_3463,Heating meter 4106
sensor_4107,source_system_a,ext_3047,key_3464,Heating meter 4107
sensor_4108,source_system_a,ext_3048,key_3465,Heating meter 4108
sensor_4109,source_system_a,ext_3049,key_3466,Heating meter 4109
sensor_4110,source_system_a,ext_3050,key_3467,Heating meter 4110
sensor_4111,source_system_a,ext_3051,key_3468,Heating meter 4111
sensor_4112,source_system_a,ext_3052,key_3469,Heating meter 4112
sensor_4113,source_system_a,ext_3053,key_3470,Heating meter 4113
sensor_4114,source_system_a,ext_3054,key_3471,Heating meter 4114
sensor_4115,source_system_a,ext_3055,key_3473,Heating meter 4115
sensor_4116,source_system_a,ext_3057,key_3474,Heating meter 4116
sensor_4117,source_system_a,ext_3058,key_3475,Heating meter 4117
sensor_4118,source_system_a,ext_3059,key_3476,Heating meter 4118
sensor_4119,source_system_a,ext_3060,key_3477,Heating meter 4119
sensor_4120,source_system_a,ext_3061,key_3478,Heating meter 4120
sensor_4121,source_system_a,ext_3062,key_3479,Heating meter 4121
sensor_4122,source_system_a,ext_3063,key_3480,Heating meter 4122
sensor_4123,source_system_a,ext_3064,key_3481,Heating meter 4123
sensor_4124,source_system_a,ext_3065,key_3482,Heating meter 4124
sensor_4125,source_system_a,ext_3066,key_3484,Heating meter 4125
sensor_4126,source_system_a,ext_3069,key_3485,Heating meter 4126
sensor_4127,source_system_a,ext_3070,key_3486,Heating meter 4127
sensor_4128,source_system_a,ext_3071,key_3487,Heating meter 4128
sensor_4129,source_system_a,ext_3072,key_3488,Heating meter 4129
sensor_4130,source_system_a,ext_3073,key_3489,Heating meter 4130
sensor_4131,source_system_a,ext_3074,key_3490,Heating meter 4131
sensor_4132,source_system_a,ext_3075,key_3491,Heating meter 4132
sensor_4133,source_system_a,ext_3076,key_3492,Heating meter 4133
sensor_4134,source_system_a,ext_3077,key_3493,Heating meter 4134
sensor_4135,source_system_a,ext_3078,key_3496,Heating meter 4135
